PID,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood
527127140,286000,295325.54166600405,-9325.54166600405,1814 WATERBURY CIR,StoneBr
923227100,140000,149322.5425507586,-9322.542550758604,3330 JEWEL DR,Mitchel
528240050,188000,197289.998689715,-9289.998689714994,3917 WESTLAWN DR,Gilbert
528482010,253000,262237.73860424606,-9237.738604246057,2428 KINGSTON DR,Somerst
909253180,145000,154219.9421970556,-9219.942197055614,618 STANTON AVE,SWISU
534128090,185000,194188.82000272107,-9188.82000272107,2703 PIERCE AVE,NWAmes
527184110,212000,221171.02490524936,-9171.02490524936,1512 STONE BROOKE RD,StoneBr
535456100,109500,118608.32700400744,-9108.327004007442,1322 STAFFORD AVE,NAmes
527452310,123000,132106.4075706528,-9106.40757065281,1413 JOHNSON ST,NAmes
535376090,117000,126041.03193033708,-9041.031930337078,217 15TH ST,OldTown
534450150,82500,91533.17037381127,-9033.17037381127,1427 SUMMIT AVE,BrkSide
532354090,148000,157016.41216601466,-9016.412166014663,1319 ALBERTA AVE,Sawyer
923275080,142500,151470.10486005474,-8970.104860054736,502 ELY CIR,Mitchel
535403030,128500,137437.12301830144,-8937.123018301441,114 E O NEIL DR,NAmes
909101330,35000,43936.36223927277,-8936.36223927277,202 STATE AVE,Edwards
909281020,140000,148890.21096033818,-8890.210960338183,2010 KILDEE ST,Crawfor
903453080,202500,211356.27586077983,-8856.275860779831,206 N RIVERSIDE DR,IDOTRR
527166010,225000,233814.53890184485,-8814.538901844848,2218 WINDFIELD DR,Gilbert
914478100,143000,151745.55331485625,-8745.553314856254,700 DIAMOND CT,Mitchel
909452050,208000,216743.26821039934,-8743.268210399343,1312 BIG BLUESTEM CT,Crawfor
907420060,168675,177396.75486216845,-8721.754862168455,1014 POE AVE,CollgCr
908103350,125200,133830.75847676554,-8630.758476765535,215 WELLONS DR,Edwards
535179020,159500,168108.13900545388,-8608.139005453879,306 22ND ST,NAmes
902205070,46500,55105.77956697442,-8605.779566974423,1101 MAXWELL AVE,OldTown
528218100,168165,176764.89225982976,-8599.892259829765,4205 CRESTMOOR AVE,Gilbert
902325160,79000,87547.63045049016,-8547.630450490164,828 BURNETT AVE,OldTown
527455270,110000,118496.22795070367,-8496.227950703673,2804 NORTHWESTERN AVE,NAmes
528172070,232698,241176.680343747,-8478.680343746993,3010 HARRISON RD,NridgHt
907180130,204000,212457.96259217671,-8457.962592176715,5333 CERVANTES DR,CollgCr
903228070,93000,101443.94849089619,-8443.94849089619,803 12TH ST,BrkSide
906392070,194500,202940.40262024675,-8440.40262024675,5322 DURANT ST,CollgCr
527377110,178900,187256.33057282347,-8356.33057282347,1642 JOHNSON ST,NWAmes
914452090,183500,191818.56250586006,-8318.562505860056,431 OPAL CIR,Mitchel
528228450,181000,189247.21027347457,-8247.210273474571,2414 WESTWIND DR,Blmngtn
909178160,139500,147659.44976869284,-8159.449768692837,609 STANTON AVE,SWISU
527145090,180000,188137.2112236285,-8137.211223628488,4028 FLETCHER BLVD,StoneBr
906380170,194000,202035.83370576435,-8035.833705764351,5327 DURANT ST,CollgCr
906225210,147000,155021.38694876022,-8021.386948760221,913 DELAWARE AVE,SawyerW
916386140,201000,209001.1239208507,-8001.123920850689,3028 COTTONTAIL LN,Timber
527404180,97500,105479.42826742472,-7979.428267424722,3304 NIXON AVE,NAmes
528290190,156000,163958.30219005435,-7958.302190054354,2408 WELBECK DR,Gilbert
528480040,252000,259946.01039681528,-7946.0103968152835,2604 KINGSTON DR,Somerst
902406020,110000,117915.73850357247,-7915.738503572473,321 E 6TH ST,OldTown
528490080,207500,215409.43531961314,-7909.4353196131415,2312 CLAYTON DR,Somerst
535180130,108000,115899.03152848361,-7899.031528483611,223 20TH ST,NAmes
527301320,260000,267889.2230953699,-7889.2230953698745,3217 EISENHOWER AVE,NWAmes
534403400,167000,174876.026811181,-7876.0268111809855,1909 BEL AIR CIR,NAmes
528142150,269500,277364.0617289282,-7864.06172892818,3119 HARRISON RD,NridgHt
528488120,176000,183849.52866235722,-7849.528662357217,2602 CLAYTON DR,Somerst
903233080,150000,157843.5963539224,-7843.5963539223885,1021 HARDING AVE,BrkSide
527212050,325000,332769.533901226,-7769.533901226008,4014 EDGEWATER DR,StoneBr
906426210,233500,241246.88026184496,-7746.880261844955,611 CHELSEA CT,ClearCr
527302090,213000,220734.3977200252,-7734.397720025212,2009 BUCHANAN DR,NWAmes
906394060,181000,188714.38333320088,-7714.38333320088,112 HARTFORD DR,CollgCr
527359160,174000,181712.33970491646,-7712.339704916463,2888 MONROE DR,NWAmes
905105260,127000,134699.61469244305,-7699.61469244305,932 YUMA AVE,Sawyer
902110120,111500,119133.03670281445,-7633.036702814454,916 WILSON AVE 918,OldTown
535150070,104900,112519.0548827168,-7619.054882716795,2201 BARR DR,NAmes
527252090,318000,325609.15682875144,-7609.156828751438,3807 HOOVER AVE,StoneBr
528118030,390000,397588.563102711,-7588.563102710992,3317 PRESTON CIR,NridgHt
528292040,181000,188583.5735737963,-7583.573573796311,2423 GRANT CIR,Gilbert
910201180,150909,158484.41450729658,-7575.414507296577,114 S RUSSELL AVE,IDOTRR
535453160,133700,141260.73501391237,-7560.735013912374,1426 MAXWELL AVE,NAmes
902204120,139000,146558.63351385194,-7558.633513851935,1120 CARROLL AVE,OldTown
528222090,173500,181057.1915374055,-7557.19153740551,4302 WELBECK DR,Gilbert
534451020,64000,71555.46437680248,-7555.4643768024835,1423 RIDGEWOOD AVE,BrkSide
528386040,410000,417554.959299602,-7554.959299602022,3001 HEMLOCK CIR,NoRidge
903455090,125500,133054.17717536446,-7554.177175364457,1103 N 2ND ST,IDOTRR
905478220,136500,144054.01683773787,-7554.016837737872,3123 STORY ST,Edwards
534128010,200000,207553.08923464236,-7553.089234642364,1636 JOHNSON ST,NWAmes
909176170,150000,157553.02628191933,-7553.02628191933,426 HAYWARD AVE 428,SWISU
903454060,55000,62552.494810905715,-7552.494810905715,211 N HAZEL AVE,IDOTRR
527354160,185000,192551.13845134366,-7551.138451343664,2009 STEVENSON DR,NWAmes
534151175,243500,251047.7638863499,-7547.763886349887,2029 PRAIRIE VIEW EAST,NWAmes
907135080,147900,155447.6645204713,-7547.664520471299,5454 FROST DR,CollgCr
902406070,146500,154046.96007188837,-7546.960071888374,618 CRAWFORD AVE,OldTown
907265030,230000,237545.29131144163,-7545.29131144163,4908 CLEMENS BLVD,CollgCr
527127100,375000,382544.8185972603,-7544.8185972602805,1801 WATERBURY CIR,StoneBr
527453010,155000,162543.66816907,-7543.668169070006,1001 KENNEDY ST,NPkVill
903476090,97500,105043.48257709981,-7543.482577099814,731 5TH ST,OldTown
535381040,142900,150442.9485995335,-7542.948599533498,1311 KELLOGG AVE,OldTown
907412090,179900,187442.92996041686,-7542.929960416863,4805 WALLER ST,CollgCr
528142130,284000,291542.78540181555,-7542.7854018155485,3107 HARRISON RD,NridgHt
532479020,140000,147542.21275624167,-7542.212756241672,1306 SCOTT CIR,Sawyer
902304040,117500,125041.56675079168,-7541.5667507916805,721 CLARK AVE,OldTown
907270040,267000,274541.275516247,-7541.275516247028,608 POE AVE,CollgCr
533253060,155000,162540.69454441854,-7540.69454441854,2020 PINEHURST DR,Greens
533350050,385000,392540.3899483757,-7540.389948375698,3110 KINGMAN RD,Veenker
907125040,139500,147039.48315159758,-7539.483151597582,5419 SCHUBERT ST,CollgCr
908128050,137500,145039.46514477342,-7539.465144773421,311 DOTSON DR,Edwards
914476380,173000,180539.24409697615,-7539.244096976152,3010 TURQUOISE CIR,Mitchel
527146135,270000,277538.9389892961,-7538.93898929609,4019 STONE BROOKE RD,StoneBr
906380040,246500,254038.63078368804,-7538.630783688044,5408 TABOR DR,CollgCr
534202130,147000,154538.16084778085,-7538.160847780848,1206 26TH ST,NAmes
909475040,315000,322538.1380483041,-7538.1380483041285,2154 ASHMORE DR,Crawfor
528478030,250000,257536.93089802391,-7536.930898023915,2419 KINGSTON DR,Somerst
905200280,172500,180036.56844012864,-7536.568440128642,3514 ANNEAR ST,Sawyer
908275090,112000,119535.71418741965,-7535.714187419653,304 S FRANKLIN AVE,Edwards
906204230,218000,225535.67080674093,-7535.6708067409345,1226 IDAHO CT,SawyerW
906204180,209000,216535.5359613676,-7535.535961367597,1124 IDAHO AVE,SawyerW
902100030,73000,80535.50753258629,-7535.507532586285,618 13TH ST,OldTown
910206110,99500,107035.42983250483,-7535.429832504829,307 S HAZEL AVE,IDOTRR
528292070,214000,221534.63048270196,-7534.630482701963,2410 GRANT CIR,Gilbert
532378110,127000,134534.43743897573,-7534.437438975729,3804 TORONTO ST,Sawyer
923250060,160000,167534.33426604353,-7534.33426604353,3715 EMERALD DR,Mitchel
531451280,189000,196533.6651657193,-7533.665165719314,1512 KENTUCKY AVE,SawyerW
533213020,195000,202532.80441617477,-7532.8044161747675,2803 BRISTOL DR,Somerst
528174060,196000,203532.59870469462,-7532.598704694625,2908 HARRISON RD,NridgHt
909257050,234000,241532.14417704818,-7532.144177048176,2222 STORM ST,Crawfor
916403200,204000,211531.94278904898,-7531.942789048975,2306 RED OAK DR,Timber
905225040,140000,147531.92738204257,-7531.927382042573,1239 WISCONSIN AVE,Sawyer
902328100,144000,151530.81336266207,-7530.813362662069,704 BURNETT AVE,OldTown
527126030,251000,258530.50574868056,-7530.50574868056,4321 STONE BROOKE RD,StoneBr
909276170,188700,196230.19000165153,-7530.190001651528,2037 COUNTRY CLUB BLVD,Crawfor
534128210,250000,257529.99821063707,-7529.9982106370735,2513 PIERCE AVE,NWAmes
907203110,122000,129529.83710978384,-7529.837109783839,4923 SCHUBERT ST,CollgCr
531379030,187000,194529.51077506537,-7529.51077506537,5217 NEVADA CIR,SawyerW
534430110,137000,144529.48097397576,-7529.480973975762,1605 ROOSEVELT AVE,NAmes
527455080,138000,145529.13951144708,-7529.13951144708,1118 JOHNSON ST,NPkVill
528363110,350000,357528.86750941235,-7528.867509412346,3118 ASPEN RD,NoRidge
535450220,119200,126728.709099847,-7528.709099846994,1416 DUFF AVE,NAmes
535478090,105000,112528.65230431245,-7528.652304312447,607 E 13TH ST,NAmes
908128060,198500,206027.7366403047,-7527.736640304705,4003 MARIGOLD DR,Edwards
909452102,170000,177527.55348799666,-7527.553487996658,2220 ASH AVE,Crawfor
909279010,205000,212527.06232861915,-7527.062328619155,2159 COUNTRY CLUB BLVD 2157,Crawfor
535126100,110000,117526.9690319932,-7526.969031993198,2407 DUFF AVE,NAmes
923202220,130000,137526.60688802248,-7526.6068880224775,3312 S DUFF AVE,Mitchel
902330010,122000,129526.40424009526,-7526.40424009526,114 8TH ST,OldTown
902300020,184900,192426.17990872808,-7526.1799087280815,618 9TH ST,OldTown
528120120,275000,282526.0314822687,-7526.031482268707,3019 BECKLEY ST,NridgHt
528387030,263550,271075.4917109249,-7525.491710924893,3001 VALLEY VIEW RD,NoRidge
908228040,104900,112425.18316421934,-7525.183164219343,3218 LETTIE ST,Edwards
903231030,133000,140524.52003045706,-7524.520030457061,1119 MARSTON AVE,BrkSide
528110110,417500,425024.18888948485,-7524.188889484853,3323 STOCKBURY ST,NridgHt
533135020,235000,242523.98481994116,-7523.9848199411645,2614 SOUTHRIDGE CIR,NoRidge
910205020,78000,85523.8887554577,-7523.888755457694,203 S MAPLE AVE,IDOTRR
924100070,170000,177523.40361697547,-7523.403616975469,3508 JEWEL DR,Mitchel
527354100,187500,195023.1715094407,-7523.171509440697,1915 STEVENSON DR,NWAmes
527107010,173000,180523.01446726348,-7523.014467263478,3902 EISENHOWER AVE,Gilbert
534402170,177500,185022.9305997381,-7522.930599738087,1405 ARTHUR DR,NAmes
909425060,174500,182022.80413157505,-7522.804131575045,915 GASKILL DR,Crawfor
526351030,176500,184021.8848879513,-7521.88488795131,620 RIVER OAK DR,NAmes
532479120,171000,178521.87262969327,-7521.872629693273,1318 WISCONSIN CIR,Sawyer
528142020,250000,257521.49782617413,-7521.497826174134,3122 BECKLEY ST,NridgHt
909179020,197000,204521.43811322158,-7521.4381132215785,601 HAYWARD AVE,SWISU
905225020,158000,165521.36273637565,-7521.362736375653,3316 ONTARIO ST,Sawyer
923225360,91000,98520.89120814846,-7520.89120814846,548 MEADOW CT,MeadowV
907254090,222500,230020.88201622665,-7520.882016226649,4709 CLEMENS BLVD,CollgCr
907125120,126000,133520.2939419152,-7520.29394191521,5423 NORRIS ST,CollgCr
923225510,126500,134020.0150146832,-7520.0150146831875,3319 HARCOURT DR,Mitchel
908152070,148000,155519.6421554003,-7519.642155400303,300 WELLONS DR,Edwards
908178050,229000,236519.5134201344,-7519.513420134404,4002 MARIGOLD DR,Edwards
907405130,185000,192519.23785740582,-7519.237857405824,827 MILLER AVE,CollgCr
534276230,145000,152518.6120717466,-7518.612071746611,2002 MELROSE AVE,NAmes
902405100,124900,132418.45397429733,-7518.453974297328,604 CARROLL AVE,OldTown
531382070,257000,264518.1350511502,-7518.135051150224,1340 CALIFORNIA AVE,SawyerW
532353180,151000,158517.64242472575,-7517.642424725753,1330 WOODSTOCK AVE,Sawyer
916475020,270000,277517.5612517692,-7517.561251769192,2402 SUNCREST DR,Timber
907202130,143500,151016.3212433092,-7516.321243309212,5011 EMERSON DR,CollgCr
908127120,108000,115516.28659982677,-7516.286599826766,220 BEEDLE DR,Edwards
907202240,163000,170515.96849562408,-7515.968495624082,307 SCHUBERT CIR,CollgCr
923226270,86000,93515.69379359025,-7515.693793590253,615 MEADOW PL,MeadowV
535379100,120000,127515.35416586968,-7515.354165869678,1408 KELLOGG AVE,OldTown
902303100,144100,151614.72206487897,-7514.722064878966,609 7TH ST,OldTown
908225180,97900,105414.69252223313,-7514.692522233134,3323 TRIPP ST,Edwards
907401080,195000,202514.41905740142,-7514.419057401421,917 TENNYSON AVE,CollgCr
902136110,95000,102514.18092624392,-7514.18092624392,111 9TH ST,OldTown
903230120,79000,86514.11290230828,-7514.112902308276,1005 CURTISS AVE,BrkSide
904302010,108500,116013.99944982934,-7513.999449829338,2822 OAKLAND ST 2824,SWISU
903236200,113000,120513.94168063198,-7513.941680631979,918 ROOSEVELT AVE,BrkSide
535302200,122500,130013.72378401147,-7513.7237840114685,1920 CLARK AVE,NAmes
904100160,135000,142513.30948526342,-7513.309485263424,2913 ROSS RD,Sawyer
908154080,284700,292213.1644824499,-7513.16448244988,4205 COCHRANE PKWY,Edwards
923225310,105000,112512.79875039043,-7512.79875039043,3411 HARCOURT DR,MeadowV
904350045,95000,102512.76978470109,-7512.769784701086,3002 WOODLAND ST,SWISU
908102040,145900,153412.47519471377,-7512.47519471377,234 SOUTH DAKOTA AVE 236,Edwards
907252210,236500,244012.46114190063,-7512.461141900625,4707 HEMINGWAY DR,CollgCr
909252170,141500,149012.26777952176,-7512.2677795217605,2225 DONALD ST,Crawfor
528327060,466500,474012.23307004775,-7512.233070047747,3022 ALMOND RD,NoRidge
527107210,175000,182512.2035783545,-7512.2035783545,2023 WYNGATE DR,Gilbert
911226010,81000,88511.92524649484,-7511.925246494837,130 CHERRY AVE,IDOTRR
528166090,445000,452511.9065806756,-7511.906580675626,3201 FOXLEY DR,NridgHt
909475300,222000,229511.81749891638,-7511.817498916382,2133 CONEFLOWER CT,Crawfor
923226250,76000,83511.37343940823,-7511.373439408228,619 MEADOW PL,MeadowV
923203010,140000,147511.17102493442,-7511.171024934418,3302 EMERALD DR,Mitchel
908102330,102000,109511.09410502737,-7511.094105027369,301 ABRAHAM DR,Edwards
535101150,126000,133510.66136552417,-7510.661365524167,2730 LUTHER DR 2732,NAmes
527302070,181900,189410.14730737064,-7510.147307370644,3306 EISENHOWER AVE,NWAmes
907410080,213000,220509.46450106974,-7509.464501069742,821 POE AVE,CollgCr
911175430,35311,42820.464289539785,-7509.464289539785,313 S 4TH ST,IDOTRR
528363050,315000,322509.45107062586,-7509.451070625859,3212 SUMAC CIR,NoRidge
534277060,109008,116517.3832330743,-7509.383233074303,2125 FURMAN DR,NAmes
909250120,138887,146396.35034852938,-7509.350348529377,419 LYNN AVE,Crawfor
535327230,100000,107509.25773983449,-7509.257739834487,1714 DOUGLAS AVE,NAmes
909251090,191000,198509.03439705298,-7509.034397052979,515 LYNN AVE,Crawfor
905352030,192000,199508.7291696588,-7508.729169658793,212 TRAIL RIDGE RD,ClearCr
903430130,52500,60008.648195811984,-7508.648195811984,606 NORTHWESTERN AVE,OldTown
923229100,188000,195508.55500029062,-7508.555000290624,603 GARNET DR,Mitchel
903457130,99500,107008.5504251233,-7508.550425123307,108 N RUSSELL AVE,IDOTRR
907412020,190000,197508.46131841824,-7508.461318418238,4915 WALLER ST,CollgCr
534479130,133000,140508.3823042107,-7508.382304210711,1323 GRAND AVE,NAmes
908102020,98000,105508.31263890001,-7508.31263890001,308 SOUTH DAKOTA AVE,Edwards
907255030,274000,281508.26015585475,-7508.260155854747,515 BROWN CT,CollgCr
903235100,68500,76008.21285594988,-7508.2128559498815,916 NORTHWESTERN AVE,BrkSide
916380070,315500,323008.0762010751,-7508.076201075106,3113 RED FOX RD,Timber
534450180,116500,124007.86952276633,-7507.869522766327,1413 SUMMIT AVE,BrkSide
908275280,135500,143007.80975650635,-7507.809756506351,437 HILLTOP RD,Edwards
531450120,171500,179007.68886854238,-7507.688868542376,1505 KENTUCKY AVE,SawyerW
902207220,295000,302507.5600103503,-7507.560010350309,223 E 9TH ST,OldTown
907194110,187100,194607.55728465965,-7507.557284659648,5344 CLEMENS BLVD,CollgCr
533120030,302000,309507.2606606855,-7507.260660685482,3118 MAPLEWOOD RD,NoRidge
905100060,130000,137507.24967181176,-7507.249671811762,1207 ARIZONA AVE,Sawyer
527376110,162900,170407.16500865135,-7507.165008651355,1607 TRUMAN DR,NWAmes
916125360,160000,167507.03115470856,-7507.0311547085585,2708 STATE AVE,Timber
909253010,177000,184506.99413420766,-7506.994134207664,2332 DONALD ST,Crawfor
535403190,143500,151006.56060152504,-7506.560601525038,217 E 16TH ST,NAmes
534477270,165500,173006.53924519185,-7506.539245191845,1504 MARSTON AVE,NAmes
902305110,150000,157505.76888028719,-7505.768880287185,722 CLARK AVE,OldTown
531382120,193500,201005.63378869442,-7505.633788694424,5214 MARYLAND ST,SawyerW
907270050,268500,276005.5691196085,-7505.569119608495,614 POE AVE,CollgCr
905107240,180000,187505.27103213847,-7505.271032138466,4024 ARKANSAS DR,Sawyer
533221080,166000,173504.17387620843,-7504.173876208428,2713 HAMPTON ST,Somerst
527106050,165000,172504.0405356093,-7504.040535609296,4009 EISENHOWER AVE,Gilbert
528427010,235128,242631.84387950262,-7503.843879502616,3205 CULLEN DR,Somerst
528231030,188500,196003.7668038203,-7503.766803820297,3911 WELBECK DR,Gilbert
533208040,199900,207403.67951797784,-7503.679517977842,2810 NORTHRIDGE LN,Somerst
905477050,107500,115003.47977391945,-7503.479773919447,219 WILMOTH AVE 221,Edwards
534175010,136905,144408.4745969014,-7503.474596901389,1818 24TH ST,NWAmes
923225260,151400,158903.4521786621,-7503.45217866209,3425 HARCOURT DR,MeadowV
534403100,168500,176003.38441750134,-7503.384417501336,1204 20TH ST,NAmes
905201110,185000,192502.91768711695,-7502.9176871169475,1124 SCHOLL RD,Sawyer
527325090,192000,199502.86439358842,-7502.864393588417,1814 BUCHANAN DR,NWAmes
923277030,130500,138002.85746528176,-7502.857465281762,3819 VIOLA MAE AVE,Mitchel
528292060,225000,232502.45459471538,-7502.454594715382,2416 GRANT CIR,Gilbert
902110090,143000,150502.37665547358,-7502.376655473578,513 9TH ST,OldTown
527301080,182900,190402.3516505918,-7502.351650591794,2101 BUCHANAN DR,NWAmes
903226060,164900,172402.06235080463,-7502.0623508046265,1209 MARSTON AVE,BrkSide
532351140,112000,119502.00832503698,-7502.008325036979,4301 TORONTO ST,Sawyer
