PID,Latitude,Longitude,GrLivArea,school_quality,nb_income,nb_appreciation,crime_rate,YearBuilt,FullBath,HalfBath,BedroomAbvGr,YearRemodAdd,OverallQual,OverallCond,LotArea,X1stFlrSF,X2ndFlrSF,TotalBsmtSF,KitchenQual,GarageQual,BsmtQual,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood,Value
533125120,42.04859977363349,-93.65367775597777,2826,7,5,9,6,1992,2,1,3,1993,8,5,11025,1520,1306,1334,4,3,5,334000,262146.1586212093,71853.84137879068,3130 GREENWOOD RD,NoRidge,overvalued
527212050,42.060552547368424,-93.62885495789475,2504,10,5,6,5,2005,2,1,4,2007,9,5,11198,1134,1370,1122,5,3,4,325000,253732.44709479812,71267.55290520188,4014 EDGEWATER DR,StoneBr,overvalued
907250030,42.01855820993013,-93.68789159060451,1978,3,7,9,1,2003,2,1,3,2003,8,5,10389,1978,-,1978,4,3,4,318000,247419.4549458528,70580.5450541472,509 SMILEY AVE,CollgCr,overvalued
528176070,42.057019,-93.655017,2250,10,5,6,5,2002,2,1,3,2002,8,5,13650,1687,563,1671,4,3,4,320000,249675.63757171342,70324.36242828658,3701 BRIDGEPORT DR,NridgHt,overvalued
528186110,42.05757013131882,-93.65196413300134,1666,10,5,6,5,2006,2,0,2,2006,9,5,6373,1666,-,1666,4,3,5,310090,240188.23933243274,69901.76066756726,3032 BURNHAM DR,NridgHt,overvalued
916475100,41.99436150025814,-93.64694338759084,1800,6,6,3,3,2002,2,0,3,2002,8,5,14331,1800,-,1800,4,3,5,312500,242816.6410207609,69683.3589792391,2315 SUNDOWN DR,Timber,overvalued
528363070,42.051065,-93.655506,2494,7,5,9,6,1994,2,1,4,1995,8,5,10236,1305,1189,1290,4,3,4,321000,251884.38263527086,69115.61736472914,3202 ASPEN RD,NoRidge,overvalued
528354110,42.0524282721338,-93.65583139715453,2398,7,5,9,6,1996,2,1,3,1997,7,5,11787,1383,1015,1379,4,3,4,315750,246746.61946879633,69003.38053120367,3216 TUPELO CIR,NoRidge,overvalued
528327070,42.055620175711475,-93.65117019771789,2687,7,5,9,6,2000,2,1,4,2000,8,5,12720,1466,1221,1455,4,3,4,327000,258402.04219767475,68597.95780232525,3016 ALMOND RD,NoRidge,overvalued
528344020,42.053416930353976,-93.65323766252466,2582,7,5,9,6,1998,2,1,4,1999,8,5,11002,1411,1171,1389,4,3,4,322500,254585.52359598735,67914.47640401265,3040 BAYBERRY RD,NoRidge,overvalued
528441080,42.053102044317626,-93.64135675121511,1694,7,5,9,6,2004,2,0,3,2005,8,5,10084,1694,-,1686,4,3,5,307000,239442.68166394593,67557.31833605407,2420 YORKSHIRE CIR,Somerst,overvalued
528120150,42.06060493735942,-93.65410519145624,2473,10,5,6,5,2004,2,1,4,2005,8,5,9591,1143,1330,1143,4,3,5,317000,249462.29729244648,67537.70270755352,3115 BECKLEY ST,NridgHt,overvalued
528142140,42.0615416,-93.6387864,2332,10,5,6,5,2004,2,1,4,2004,8,5,10574,1170,1162,1148,5,3,5,316000,248556.9280577207,67443.07194227929,3113 HARRISON RD,NridgHt,overvalued
528363130,42.051647933736916,-93.65377797370296,2622,7,5,9,6,1994,2,1,3,1995,8,5,12256,1500,1122,1463,4,3,5,325000,257610.60056166153,67389.39943833847,3102 ASPEN RD,NoRidge,overvalued
528363050,42.05062963265306,-93.65620536734694,2063,7,5,9,6,1994,2,0,3,1995,8,5,10750,2063,-,2024,4,3,4,315000,247907.83851804223,67092.16148195777,3212 SUMAC CIR,NoRidge,overvalued
528112020,42.06210054694594,-93.65459591064817,1704,10,5,6,5,2007,2,0,3,2008,8,5,11478,1704,-,1704,4,3,5,306000,239348.24628432785,66651.75371567215,3120 STOCKBURY ST,NridgHt,overvalued
906201130,42.03177733826975,-93.6857369518755,2132,2,5,5,5,1983,1,1,1,2009,8,8,12327,1496,636,1496,4,4,4,316600,250143.55888211497,66456.44111788503,1109 OKLAHOMA DR,SawyerW,overvalued
527108060,42.062807,-93.635963,2212,10,5,6,5,2005,2,1,3,2006,7,5,13751,1700,512,1700,4,3,4,309000,242705.81557886803,66294.18442113197,4301 HARRISON CIR,Gilbert,overvalued
533215070,42.04629916806402,-93.64706896851362,1557,7,5,9,6,1999,2,0,2,2000,9,5,4109,1557,-,1557,5,3,4,305000,238936.50424049457,66063.49575950543,2417 BRADFORD DR,Somerst,overvalued
916475040,41.99535006060606,-93.647011989898985,1838,6,6,3,3,2006,2,0,2,2006,9,5,14601,1838,-,1838,5,3,5,315000,249210.15195719933,65789.84804280067,2320 SUNCREST DR,Timber,overvalued
909475040,42.01126338546205,-93.6435998698284,2365,2,3,7,5,1971,2,0,3,2009,7,9,17597,2365,-,1803,5,3,4,315000,251931.82301769214,63068.176982307865,2154 ASHMORE DR,Crawfor,overvalued
911370530,42.009164086706505,-93.61611797708161,1646,2,3,7,5,2004,2,0,2,2005,8,5,3842,1646,-,1594,4,3,5,300000,237133.57241546537,62866.42758453463,1506 GOLDEN ASPEN DR,Crawfor,overvalued
528102010,42.06176391836735,-93.65861987755102,1980,10,5,6,5,2004,2,0,3,2005,9,5,16737,1980,-,1980,5,3,5,315000,253157.62720933,61842.37279066999,4205 WEMBLEY AVE,NridgHt,overvalued
533244040,42.04638011188117,-93.64376799339864,2362,7,5,9,6,1998,2,1,3,1998,8,5,8413,1220,1142,1220,4,4,5,312500,250858.09919424285,61641.90080575715,2614 CAMDEN DR,Somerst,overvalued
907253130,42.01869896919504,-93.68328779777768,2153,3,7,9,1,2000,2,1,3,2000,9,5,11050,1476,677,1440,5,3,5,313000,251548.30505681015,61451.694943189854,4730 HEMINGWAY DR,CollgCr,overvalued
906340120,42.02662024334552,-93.68806989731254,1630,3,7,9,1,2008,2,0,3,2008,8,5,10226,1630,-,1622,5,3,5,295493,234070.96632552435,61422.03367447565,5213 TABOR DR,CollgCr,overvalued
916380060,41.994248038394574,-93.65321690365111,1537,6,6,3,3,2006,2,0,3,2007,8,5,11563,1537,-,1518,4,3,5,294000,232750.84213247465,61249.157867525355,3107 RED FOX RD,Timber,overvalued
528120170,42.06059908475474,-93.65426990047375,1531,10,5,6,5,2006,2,0,2,2006,9,5,10872,1531,-,1504,5,3,5,300000,239535.800384067,60464.199615933,3127 BECKLEY ST,NridgHt,overvalued
528118020,42.06042832653061,-93.6576212244898,2452,10,5,6,5,2004,3,1,4,2005,8,5,13418,1132,1320,1117,4,3,5,309000,248600.93901405396,60399.06098594604,3327 PRESTON CIR,NridgHt,overvalued
907250050,42.01843341986025,-93.68788918120902,2000,3,7,9,1,2004,2,0,3,2005,8,5,10386,2000,-,2000,4,3,4,305900,245516.5673033133,60383.43269668671,517 SMILEY AVE,CollgCr,overvalued
921126030,41.992989950256344,-93.65327529754713,1728,6,6,3,3,2007,2,0,3,2007,8,5,11449,1728,-,1884,4,3,4,298751,238385.05010300846,60365.949896991544,3217 RED FOX RD,Timber,overvalued
906392120,42.02326647986106,-93.68911880614316,1590,3,7,9,1,2005,2,1,2,2006,8,5,11645,1590,-,1570,5,3,5,294900,234642.7182175923,60257.28178240769,125 HARTFORD DR,CollgCr,overvalued
533215020,42.04659135169006,-93.64687694636557,1638,7,5,9,6,2000,2,0,2,2000,9,5,4765,1638,-,1614,5,3,4,300000,240599.03908659745,59400.96091340255,2509 BRADFORD DR,Somerst,overvalued
528435020,42.054149,-93.644192,1874,7,5,9,6,2007,2,1,3,2008,8,5,9428,955,919,955,4,3,4,297900,238531.52585096538,59368.47414903462,2616 DALTON ST,Somerst,overvalued
533242090,42.04614997430092,-93.64005835540581,2048,7,5,9,6,2003,2,1,3,2004,8,5,8010,1072,976,1054,4,3,5,301000,241636.8594373104,59363.1405626896,2311 CAMDEN DR,Somerst,overvalued
909281130,42.017082540110366,-93.6409719833404,2727,2,3,7,5,1932,2,1,3,1994,8,8,10570,1549,1178,853,4,3,4,315000,256049.49711875376,58950.50288124624,618 AGG AVE,Crawfor,overvalued
528315110,42.05372201688925,-93.65430887943941,2630,7,5,9,6,1998,2,1,4,1998,8,5,9200,1470,1160,1470,4,3,4,315000,256153.44837577833,58846.55162422167,3110 BAYBERRY RD,NoRidge,overvalued
914453045,41.995063,-93.60714173860612,2032,6,6,3,3,1996,3,0,3,1997,7,5,23730,2032,-,1840,4,3,5,300000,241512.3175520962,58487.68244790379,328 CRYSTAL ST,Mitchel,overvalued
528477050,42.052361100598375,-93.64250793879313,2007,7,5,9,6,2008,2,1,3,2008,10,5,11003,1026,981,1017,5,3,5,310000,252106.02397206874,57893.97602793126,2525 KINGSTON DR,Somerst,overvalued
528366040,42.04952265171645,-93.65361834715777,2799,7,5,9,6,1993,2,1,3,1993,8,5,12585,1565,1234,1286,4,3,4,315000,257454.632118124,57545.36788187601,3126 SYCAMORE RD,NoRidge,overvalued
907255060,42.01777357142857,-93.68538120408164,1786,3,7,9,1,2002,2,0,3,2003,8,5,14860,1786,-,1778,4,3,5,300000,242495.40989934755,57504.59010065245,502 BROWN CT,CollgCr,overvalued
528482040,42.05209502548216,-93.64053606379285,1662,7,5,9,6,2006,2,0,3,2007,7,5,10625,1662,-,1652,5,3,4,291000,233625.351224622,57374.64877537801,2410 KINGSTON DR,Somerst,overvalued
906340110,42.02661890853676,-93.68799439636044,1718,3,7,9,1,2007,2,0,3,2008,8,5,10637,1718,-,1705,4,3,5,297000,239857.58893177143,57142.41106822857,5207 TABOR DR,CollgCr,overvalued
916477020,41.99422168981559,-93.64789842684952,2262,6,6,3,3,2003,2,1,4,2003,8,5,12244,1482,780,1482,4,3,4,305000,248297.81688269833,56702.18311730167,2402 SUNDOWN DR,Timber,overvalued
527380240,42.051442564732326,-93.63131631433937,2340,6,6,2,1,1996,2,1,4,1996,8,5,14311,1236,1104,1236,4,3,4,306000,249626.6893069379,56373.310693062114,1501 REAGAN DR,NWAmes,overvalued
907410130,42.01648508163265,-93.68388475510204,1602,3,7,9,1,2007,2,0,3,2007,8,5,10200,1602,-,1578,4,3,4,293200,237785.9711218144,55414.02887818561,705 POE AVE,CollgCr,overvalued
906402200,42.030479,-93.68318,3222,2,5,5,5,1990,3,0,5,1990,7,5,12376,1699,1523,1673,4,3,4,320000,264731.89380864275,55268.10619135725,926 IDAHO AVE,SawyerW,overvalued
533215040,42.04657878629308,-93.64688583408538,1419,7,5,9,6,2001,1,1,2,2001,9,5,4385,1419,-,1419,5,3,5,290000,234932.34720476155,55067.65279523845,2505 BRADFORD DR,Somerst,overvalued
528315080,42.05384236587125,-93.65460839627404,2234,7,5,9,6,2000,2,1,3,2000,8,5,9545,1205,1029,1160,4,3,4,300000,245244.03031432908,54755.96968567092,3130 BAYBERRY RD,NoRidge,overvalued
528390020,42.04946678372613,-93.65117696467397,1987,7,5,9,6,1994,2,0,2,1994,8,5,14303,1987,-,1986,4,3,4,301500,248144.97397466545,53355.02602533455,2948 CYPRESS CIR,NoRidge,overvalued
533215030,42.046585068991575,-93.64688139022547,1310,7,5,9,6,2001,1,1,1,2001,9,5,4538,1310,-,1310,4,3,5,285000,232085.86330984067,52914.13669015933,2507 BRADFORD DR,Somerst,overvalued
532477040,42.0373054880356,-93.66115679305786,2167,7,5,9,6,1974,2,1,3,2003,7,7,17542,1516,651,1192,4,3,3,294000,241361.72787417733,52638.27212582267,3320 KINGMAN RD,Veenker,overvalued
528116010,42.060779229751596,-93.65860293118872,1782,10,5,6,5,2004,2,0,3,2005,8,5,16870,1782,-,1782,4,3,5,296000,244238.5549526806,51761.4450473194,4115 WEMBLEY AVE,NridgHt,overvalued
532476080,42.037443533049036,-93.66102019201834,2503,7,5,9,6,1990,2,1,3,1990,7,5,19522,1271,1232,1223,4,3,4,300000,248557.0414735077,51442.95852649229,3321 KINGMAN RD,Veenker,overvalued
906201200,42.031403671559275,-93.68448476877506,2730,2,5,5,5,1986,2,1,4,1987,7,5,10380,1553,1177,1502,4,3,3,301000,250504.3272161691,50495.6727838309,1018 OKLAHOMA DR,SawyerW,overvalued
909475140,42.01077357972208,-93.6413159030044,1801,2,3,7,5,1959,2,0,1,1997,7,8,15602,1801,-,1501,3,3,3,289000,238849.32287607307,50150.67712392693,2100 ASHMORE DR,Crawfor,overvalued
905301050,42.028674,-93.675848,1824,4,6,8,0,1971,2,0,2,2002,7,5,115149,1824,-,1643,4,3,4,302000,251883.6262371378,50116.373762862204,4200 ARIZONA CIR,ClearCr,overvalued
527127140,42.063138921202615,-93.63370723672807,1593,10,5,6,5,2001,1,1,0,2002,8,5,4923,1593,-,1593,5,3,5,286000,236807.7201476845,49192.27985231549,1814 WATERBURY CIR,StoneBr,overvalued
528172080,42.05865435025579,-93.65130933642588,1575,10,5,6,5,2003,2,0,2,2004,8,5,10845,1575,-,1603,4,3,4,284000,236084.90497103764,47915.09502896236,3003 ROXBORO DR,NridgHt,overvalued
533250190,42.044624449974876,-93.64812865520894,1494,7,5,9,6,1994,1,1,1,1995,8,5,9466,1494,-,1494,4,3,4,279700,232227.76671734397,47472.23328265603,2860 GREENSBORO CIR,Veenker,overvalued
528480090,42.05142825378456,-93.64252609194007,1468,7,5,9,6,2005,2,0,2,2005,6,5,10440,1468,-,1468,4,3,5,271500,224193.9448088967,47306.05519110331,2505 CLAYTON DR,Somerst,overvalued
528365080,42.04970528515862,-93.6539584102346,2197,7,5,9,6,1993,2,1,4,1994,7,5,10010,1108,1089,1080,4,3,4,287500,240427.92820672845,47072.07179327155,3139 SYCAMORE RD,NoRidge,overvalued
533350120,42.037694603039114,-93.65786165050163,1671,7,5,9,6,1976,3,0,3,2007,8,9,16280,1671,-,1426,5,3,4,290000,242930.5675230156,47069.432476984395,1701 AMHERST DR,Veenker,overvalued
528170070,42.058482936980404,-93.65149763205174,2046,10,5,6,5,2003,2,1,3,2004,7,5,10625,1006,1040,998,4,3,4,284000,237497.0045074412,46502.99549255881,3026 ROXBORO DR,NridgHt,overvalued
528186010,42.0570115625,-93.65441359375001,1712,10,5,6,5,2002,2,0,3,2003,8,5,16770,1712,-,1712,4,3,5,286500,240852.56090467417,45647.439095325826,3140 BURNHAM DR,NridgHt,overvalued
533125080,42.04772329614281,-93.65357221984912,2683,7,5,9,6,1990,2,1,4,1991,6,5,9205,1364,1319,930,4,3,4,290000,244567.70744307002,45432.292556929984,3133 MAPLEWOOD RD,NoRidge,overvalued
924151040,41.989745529068436,-93.59996872621437,1803,6,6,3,3,1994,2,1,3,1995,8,5,9892,1803,-,1679,4,3,4,285000,239781.3858836303,45218.61411636969,3616 JEWEL DR,Mitchel,overvalued
528180080,42.05778373023761,-93.65172700055373,1565,10,5,6,5,2005,2,0,2,2005,9,5,5911,1565,-,1560,5,3,5,282500,237452.3215859097,45047.678414090304,3033 BURNHAM DR,NridgHt,overvalued
528315070,42.053875936692656,-93.65469929085654,1976,7,5,9,6,1998,2,1,3,1998,8,5,9660,1079,897,1044,4,3,4,286000,241342.46660452674,44657.53339547326,3136 BAYBERRY RD,NoRidge,overvalued
906475170,42.02441242578105,-93.68396438625858,1743,4,6,8,0,1976,0,1,0,1976,8,6,20064,1743,-,966,4,3,4,279000,234390.97837920915,44609.02162079085,4915 WESTBEND DR,ClearCr,overvalued
906475200,42.02452050910066,-93.6840621935039,1533,4,6,8,0,1975,2,0,2,1975,7,5,70761,1533,-,1533,4,3,4,280000,236557.9939201363,43442.0060798637,4927 WESTBEND DR,ClearCr,overvalued
907280100,42.0180246001813,-93.68001602552728,1668,3,7,9,1,2002,2,0,3,2002,9,5,11248,1668,-,1626,4,3,4,285000,241767.6557683035,43232.34423169651,4521 CLEMENS BLVD,CollgCr,overvalued
528168030,42.05891924185025,-93.65476666511519,2400,10,5,6,5,2003,3,1,4,2004,8,5,13262,1105,1295,1082,4,3,4,290000,247059.52310877232,42940.47689122768,3902 VALLEY VIEW RD,NridgHt,overvalued
907255020,42.01766371428572,-93.68560404081633,2263,3,7,9,1,2001,2,1,3,2002,8,5,9240,1055,1208,1055,4,3,4,287000,244202.74783494513,42797.25216505487,521 BROWN CT,CollgCr,overvalued
533120030,42.04741032017221,-93.65330321505161,2810,7,5,9,6,1990,2,1,4,1990,8,5,9572,1453,1357,1453,4,4,5,302000,259565.65077697748,42434.349223022524,3118 MAPLEWOOD RD,NoRidge,overvalued
527131030,42.06221430156738,-93.63419894544032,1659,10,5,6,5,2000,2,0,2,2000,8,5,5664,1659,-,1501,5,3,4,278000,235958.70716837875,42041.29283162125,4239 STONE BROOKE RD,StoneBr,overvalued
528326110,42.05578479212245,-93.65110150218392,2172,7,5,9,6,2000,2,1,4,2000,9,5,11000,1533,639,1519,5,3,5,291000,249506.60336683615,41493.39663316385,3013 ALMOND RD,NoRidge,overvalued
528382020,42.052652020595886,-93.65083023795216,2270,7,5,9,6,1999,2,1,4,2007,8,7,11764,1164,1106,1152,4,3,4,290000,248547.55357491103,41452.44642508897,2913 ARROWWOOD CIR,NoRidge,overvalued
527108090,42.062991697905794,-93.63605879162317,2021,10,5,6,5,2006,2,1,3,2006,7,5,23257,887,1134,868,4,3,5,274725,233378.89653268992,41346.10346731008,4316 HARRISON CIR,Gilbert,overvalued
528354100,42.052397372415676,-93.65575412517684,2125,7,5,9,6,1996,2,1,4,1997,7,5,10990,1064,1061,1064,4,3,5,279500,238213.99428133687,41286.00571866313,3210 TUPELO CIR,NoRidge,overvalued
906201120,42.03184751488522,-93.6857367451697,1433,2,5,5,5,1987,1,1,1,1987,7,5,11980,1433,-,1433,4,4,4,270000,228866.76460265083,41133.23539734917,1111 OKLAHOMA DR,SawyerW,overvalued
906402060,42.02958091062711,-93.68520634174577,1644,2,5,5,5,1989,2,0,2,1989,7,5,12800,1644,-,1518,4,3,4,275000,234232.84874833445,40767.15125166555,4925 UTAH DR,SawyerW,overvalued
528186050,42.05701005118444,-93.65369833105926,1577,10,5,6,5,2005,2,0,2,2005,9,5,7841,1577,-,1577,5,3,5,280000,239466.7364311032,40533.2635688968,3116 BURNHAM DR,NridgHt,overvalued
528315060,42.05392142671923,-93.65478466554772,2199,7,5,9,6,1997,2,1,3,1997,8,5,9660,1182,1017,1173,4,3,4,284500,244022.1324538723,40477.8675461277,3142 BAYBERRY RD,NoRidge,overvalued
528431020,42.05505746261415,-93.64252197625024,1696,7,5,9,6,2008,2,0,3,2008,8,5,11194,1696,-,1696,4,3,4,275000,234732.21796033272,40267.782039667276,3305 KENT AVE,Somerst,overvalued
534250370,42.044063547972655,-93.63019974439564,2715,6,6,2,1,1976,3,1,4,1996,8,9,8963,1175,1540,1142,4,3,3,299800,259739.40112275924,40060.59887724076,2200 VAN BUREN AVE,NWAmes,overvalued
905109170,42.030105919433396,-93.67029979872375,1483,4,6,8,0,1977,1,1,1,2001,7,7,20062,1483,-,1420,3,3,4,270000,230899.60420373816,39100.395796261844,3806 PHOENIX ST,ClearCr,overvalued
905426030,42.02822588834018,-93.66334449524402,1518,4,7,6,1,1940,1,0,2,2007,5,7,19550,1518,-,1580,2,-,3,260000,221010.1605506561,38989.83944934391,3424 OAKLAND ST,Edwards,overvalued
905202190,42.031528402880696,-93.66847303731996,1830,4,6,8,0,1967,1,0,2,1967,7,6,20355,1830,-,1865,3,3,4,278000,239178.63756722596,38821.36243277404,1010 JARRETT CIR,ClearCr,overvalued
911370540,42.009178391137674,-93.61611998472108,1646,2,3,7,5,2004,2,0,2,2005,8,5,3842,1646,-,1594,4,3,5,275000,236456.44018587697,38543.55981412303,1504 GOLDEN ASPEN DR,Crawfor,overvalued
906402070,42.02949388202726,-93.68520334075956,2062,2,5,5,5,1988,2,1,3,1989,7,5,14364,1180,882,1157,3,3,4,277000,238482.94791657204,38517.05208342796,4929 UTAH DR,SawyerW,overvalued
528186030,42.057006534557765,-93.65391811019867,1518,10,5,6,5,2003,1,1,1,2004,8,5,12677,1518,-,1518,5,3,5,274000,235569.50465613365,38430.49534386635,3126 BURNHAM DR,NridgHt,overvalued
528168040,42.058083423844494,-93.65472971810732,2374,10,5,6,5,2003,2,1,4,2004,8,5,11999,1234,1140,1181,5,3,4,285000,246835.55842813733,38164.44157186267,3818 VALLEY VIEW RD,NridgHt,overvalued
528172150,42.05868780124198,-93.65214170611941,1914,10,5,6,5,2004,2,1,3,2004,8,5,13215,1426,488,1420,4,3,4,279000,240908.48770724135,38091.51229275865,3105 ROXBORO DR,NridgHt,overvalued
528364110,42.050547819757305,-93.65416093421089,2531,7,5,9,6,1995,2,1,4,1995,8,5,12257,1328,1203,1318,4,3,4,290000,252109.78254605,37890.21745395,3026 EVERGREEN CIR,NoRidge,overvalued
907255050,42.01777557142857,-93.68560220408163,1787,3,7,9,1,2001,2,0,3,2002,8,5,14781,1787,-,1753,4,3,4,275000,237123.58776932154,37876.412230678456,503 BROWN CT,CollgCr,overvalued
528186090,42.05749057745997,-93.65221497316995,1561,10,5,6,5,2005,2,0,2,2005,9,5,7313,1561,-,1561,5,3,5,277500,239651.5544664273,37848.445533572696,3044 BURNHAM DR,NridgHt,overvalued
528344060,42.05333709171579,-93.65252700458579,1924,7,5,9,6,1998,2,1,3,1998,8,5,12011,1086,838,1086,4,3,4,280000,242208.02569065557,37791.97430934443,3211 MAGNOLIA CIR,NoRidge,overvalued
907275140,42.01887723000482,-93.68116848400564,1828,3,7,9,1,2002,2,0,3,2003,8,5,12782,1828,-,1822,4,3,5,279500,241990.1505865723,37509.8494134277,4633 HEMINGWAY DR,CollgCr,overvalued
528142090,42.05986543585511,-93.65256833567588,1836,10,5,6,5,2004,2,0,3,2005,8,5,11362,1836,-,1836,4,3,5,280000,242570.0338398359,37429.9661601641,4017 HASTINGS AVE,NridgHt,overvalued
528142130,42.0615416,-93.6387864,1629,10,5,6,5,2003,2,0,3,2004,8,5,10655,1629,-,3206,4,3,4,284000,246594.86776034633,37405.13223965367,3107 HARRISON RD,NridgHt,overvalued
533250130,42.04483500312437,-93.64817334149568,1494,7,5,9,6,1995,1,1,2,1996,8,5,9549,1494,-,1494,5,3,4,270000,232608.2845706157,37391.71542938429,2877 GREENSBORO CIR,Veenker,overvalued
528365090,42.04969847336652,-93.65379020401356,2526,7,5,9,6,1994,2,1,4,1994,8,5,10120,1203,1323,1165,4,3,4,290000,252685.01502348954,37314.98497651046,3133 SYCAMORE RD,NoRidge,overvalued
907252190,42.01886017317223,-93.68306958453299,1673,3,7,9,1,2000,2,0,3,2000,7,5,11354,1673,-,1673,4,3,3,270000,232881.93304925764,37118.06695074236,4717 HEMINGWAY DR,CollgCr,overvalued
528363020,42.050650204081634,-93.65621279591836,2501,7,5,9,6,1995,2,1,4,1995,8,7,11929,1251,1250,1242,4,3,4,290000,253047.08366626772,36952.91633373228,3226 SUMAC CIR,NoRidge,overvalued
533130160,42.04577395463849,-93.65232379747752,2225,7,5,9,6,1992,2,1,4,1993,8,5,11134,1402,823,1390,4,3,4,285000,248459.51894981373,36540.48105018627,2424 RIDGETOP CIR,NoRidge,overvalued
916384080,41.99410007480293,-93.65059963435037,1484,6,6,3,3,2006,2,0,2,2006,8,5,9037,1484,-,1476,5,3,4,265900,229370.4851535983,36529.5148464017,3115 COTTONTAIL LN,Timber,overvalued
528172020,42.059185858900804,-93.65040116571043,1904,10,5,6,5,2005,2,1,3,2005,8,5,10927,1058,846,1058,5,3,4,275000,238901.14465781214,36098.85534218786,3038 HARRISON RD,NridgHt,overvalued
907290020,42.01775610204081,-93.682723,2097,3,7,9,1,1998,2,1,3,1998,7,6,9750,1108,989,1108,4,3,4,274300,238210.4948345967,36089.5051654033,609 SHELLEY AVE,CollgCr,overvalued
527190220,42.058184,-93.632759,1742,10,5,6,5,1985,2,0,2,1985,8,5,6563,1742,-,1742,4,3,4,275000,239130.33320193517,35869.666798064834,1601 WOODHAVEN CIR,StoneBr,overvalued
916455150,41.99551248484848,-93.64710458585859,1922,6,6,3,3,2002,2,0,2,2002,8,5,11305,1922,-,1922,4,3,4,282000,246137.67687289178,35862.32312710822,2329 SUNCREST DR,Timber,overvalued
528435050,42.054143294806416,-93.64268586610109,1702,7,5,9,6,2007,2,0,3,2007,8,5,10130,1702,-,1702,4,3,4,275500,240095.17856883566,35404.82143116434,2528 DALTON ST,Somerst,overvalued
907252120,42.01886496403276,-93.68508322478161,1601,3,7,9,1,2001,2,0,3,2002,8,5,11423,1601,-,1581,4,3,4,272000,236755.8512211907,35244.14877880929,4831 HEMINGWAY DR,CollgCr,overvalued
528120110,42.06074638936844,-93.65268457973669,2098,10,5,6,5,2005,2,1,3,2005,8,5,10240,1038,1060,1030,5,3,4,275500,240726.11456619226,34773.885433807736,3011 BECKLEY ST,NridgHt,overvalued
528354060,42.052543122412686,-93.6556306614624,2013,7,5,9,6,1996,2,1,3,1997,7,5,9920,1127,886,1117,3,3,4,269790,235565.535727771,34224.464272229,3211 TUPELO CIR,NoRidge,overvalued
528477070,42.05235718295244,-93.64235910059388,1795,7,5,9,6,2006,2,1,3,2006,8,5,10603,909,886,900,4,3,5,270000,235802.56573203907,34197.434267960925,2513 KINGSTON DR,Somerst,overvalued
528120160,42.060602011057085,-93.65418754596499,1713,10,5,6,5,2004,2,0,3,2005,8,5,9591,1713,-,1713,5,3,5,274900,241051.8150333346,33848.1849666654,3121 BECKLEY ST,NridgHt,overvalued
