PID,GrLivArea,school_quality,nb_income,nb_appreciation,crime_rate,YearBuilt,FullBath,HalfBath,BedroomAbvGr,YearRemodAdd,OverallQual,OverallCond,LotArea,X1stFlrSF,X2ndFlrSF,TotalBsmtSF,KitchenQual,GarageQual,BsmtQual,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood
908228040,1221,4,7,6,1,1924,1,0,4,1950,5,7,9738,949,272,784,3,3,3,104900,209366.94068107966,-104466.94068107966,3218 LETTIE ST,Edwards
910204050,2168,6,6,3,0,1900,2,0,5,1993,5,6,8660,928,928,760,4,3,3,123000,227321.10730747262,-104321.10730747262,217 S HAZEL AVE,IDOTRR
923400150,974,6,6,3,3,1991,1,0,3,1992,5,5,10712,974,-,974,3,-,4,93500,197735.89007505449,-104235.89007505449,428 KEN MARIL RD,Mitchel
923228260,1092,6,6,3,3,1970,1,1,3,1970,4,7,1936,546,546,546,3,-,3,90500,194666.79758441084,-104166.79758441084,721 GARNET DR,MeadowV
902402250,2290,5,6,5,0,1885,2,0,4,1950,4,6,11340,1246,1044,777,3,3,3,122500,226593.3372620989,-104093.33726209891,818 CARROLL AVE 816,OldTown
909256060,1639,2,3,7,5,1936,1,0,3,1950,6,5,10480,1166,-,1064,3,3,3,115000,218970.6281460466,-103970.6281460466,2324 STORM ST,SWISU
923226270,630,6,6,3,3,1970,1,0,1,2002,4,8,1526,630,-,630,4,3,4,86000,189939.0598053126,-103939.0598053126,615 MEADOW PL,MeadowV
909101010,1196,4,7,6,1,1920,1,0,3,2000,6,8,12354,684,512,684,4,3,3,110000,213865.86009100845,-103865.86009100845,3008 WOOD ST,Edwards
531452020,918,2,5,5,5,1979,2,0,2,1979,6,5,7892,918,-,918,3,3,4,99500,203172.5000774887,-103672.50007748869,1308 INDIANA AVE,SawyerW
905477010,1124,4,7,6,1,1954,1,0,3,1954,5,5,8335,1124,-,0,3,-,-,93000,196561.34971002664,-103561.34971002664,3322 WEST ST,Edwards
909101190,2230,2,3,7,5,1912,1,0,5,1950,4,5,6204,954,795,795,3,3,3,118500,222032.4730650523,-103532.4730650523,217 S HYLAND AVE,SWISU
527450520,987,6,6,2,1,1972,1,1,2,1972,6,6,1890,483,504,483,3,3,3,100500,204027.0126822877,-103527.01268228769,1208 TRUMAN PL,BrDale
535454030,1040,5,2,4,1,1950,2,0,2,1950,3,4,8544,1040,-,0,3,3,-,81400,184903.93886415038,-103503.93886415038,1323 CARROLL AVE,NAmes
908203100,960,4,7,6,1,1958,1,0,3,1958,4,5,6410,960,-,960,3,-,3,90000,193425.6335489647,-103425.63354896469,308 VILLAGE DR,Edwards
923228270,1092,6,6,3,3,1970,1,1,3,1970,4,4,1900,546,546,546,3,-,3,88250,191674.33470857664,-103424.33470857664,719 GARNET DR,MeadowV
910203230,641,6,6,3,0,1925,1,0,2,1950,4,6,7030,641,-,641,2,3,3,85000,188416.15951790375,-103416.15951790375,304 S RIVERSIDE DR,IDOTRR
902134060,1376,5,6,5,0,1905,1,0,2,1950,3,5,7614,714,662,738,3,3,3,96900,200203.70216194587,-103303.70216194587,909 KELLOGG AVE,OldTown
903234050,1068,5,6,5,0,1923,1,0,2,1950,6,5,6120,1068,-,1124,3,3,2,109500,212796.18190434895,-103296.18190434895,1115 GRAND AVE,OldTown
903456060,1077,6,6,3,0,1922,1,0,3,1950,3,4,9786,1077,-,1007,3,3,3,91000,193982.5748677497,-102982.5748677497,107 N RUSSELL AVE,IDOTRR
905228020,998,2,5,5,5,1945,1,0,3,1950,4,7,9000,998,-,0,3,2,-,89500,192145.27892952738,-102645.27892952738,1115 IOWA AVE,Sawyer
908250040,1137,4,7,6,1,1947,1,1,4,1993,5,8,8050,929,208,0,3,-,-,96000,198639.47696544856,-102639.47696544856,3413 COY ST,Edwards
905476170,605,4,7,6,1,1920,1,0,2,2002,4,7,9098,605,-,528,3,-,3,86000,188566.03422335334,-102566.03422335334,216 FRANKLIN AVE,Edwards
535451100,1238,5,2,4,1,1950,1,1,3,1950,5,3,7200,1238,-,864,3,3,3,102000,204523.98728210226,-102523.98728210226,1421 STAFFORD AVE,NAmes
905226050,1416,2,5,5,5,1918,2,0,3,2007,5,7,25339,1416,-,816,4,3,3,112000,214509.4738975228,-102509.47389752281,1203 SCOTT AVE,Sawyer
903234030,1103,5,6,5,0,1925,1,0,2,1980,6,6,6000,1103,-,1103,4,3,3,110500,213003.7741215286,-102503.77412152861,1125 GRAND AVE,OldTown
535380110,672,5,6,5,0,1940,1,0,2,2005,4,7,5400,672,-,672,3,3,3,86900,189296.6278487756,-102396.62784877559,1402 DOUGLAS AVE,OldTown
527403120,858,5,2,4,1,1971,1,0,3,1971,4,4,8125,858,-,858,3,-,3,88000,190263.08675623126,-102263.08675623126,3307 NIXON AVE,NAmes
903430090,1635,5,6,5,0,1910,1,0,2,2003,6,8,5310,1001,634,485,4,2,3,117000,219261.71526696437,-102261.71526696437,803 6TH ST,OldTown
911103060,1991,6,6,3,0,1895,2,0,4,2006,5,6,8250,1034,957,957,3,-,3,119600,221725.98698158032,-102125.98698158032,311 S WALNUT AVE,IDOTRR
902207150,968,5,6,5,0,1923,1,0,2,2006,5,6,8520,968,-,968,3,2,3,100000,202025.2295527516,-102025.22955275161,923 MAXWELL AVE,OldTown
908225320,1487,4,7,6,1,1945,1,1,3,1950,6,4,8741,798,689,735,3,3,3,113000,215012.53497097048,-102012.53497097048,148 S FRANKLIN AVE,Edwards
908127040,960,4,7,6,1,1965,1,0,3,1965,4,5,10921,960,-,960,3,3,3,94750,196742.82587216303,-101992.82587216303,205 DOTSON DR,Edwards
908127070,1179,4,7,6,1,1960,1,0,2,1960,6,6,8240,1179,-,1179,3,3,3,110000,211964.4071746567,-101964.40717465669,227 DOTSON DR,Edwards
902110010,967,5,6,5,0,1920,1,0,2,1990,5,6,3153,967,-,967,3,2,3,99900,201858.6314897118,-101958.63148971181,512 10TH ST,OldTown
923225360,988,6,6,3,3,1973,1,0,2,1973,4,5,1596,526,462,462,3,3,4,91000,192908.90305702496,-101908.90305702496,548 MEADOW CT,MeadowV
535355100,1310,5,6,5,0,1924,2,0,2,1950,6,6,7000,865,445,617,3,3,2,112000,213902.69996585223,-101902.69996585223,427 13TH ST,OldTown
902104060,1140,5,6,5,0,1910,1,0,3,2004,4,7,8800,792,348,576,3,-,3,96500,198387.3525105379,-101887.3525105379,1103 CLARK AVE,OldTown
923228150,1344,6,6,3,3,1970,1,1,3,2008,4,6,1533,798,546,546,3,-,3,97000,198800.57774180113,-101800.57774180113,707 MEADOW PL,MeadowV
909100170,864,4,7,6,1,1925,1,0,2,1950,5,6,5604,864,-,864,3,-,3,98000,199689.1501700276,-101689.1501700276,2905 WOOD ST,Edwards
527450250,987,6,6,2,1,1973,1,1,2,1973,6,5,1680,483,504,483,3,3,3,100000,201572.18482967693,-101572.18482967693,1317 TRUMAN PL,BrDale
903458020,1111,6,6,3,0,1920,1,0,3,1996,5,7,7200,581,530,530,2,3,3,101000,202568.76123437996,-101568.76123437996,1124 N 2ND ST,IDOTRR
923228290,630,6,6,3,3,1970,1,0,1,1970,4,6,1936,630,-,630,3,-,4,84500,186051.8316363731,-101551.8316363731,715 GARNET DR,MeadowV
904100190,704,2,5,5,5,1946,1,0,2,2001,4,9,4280,704,-,560,2,3,2,88750,190232.2031908478,-101482.2031908478,1112 IOWA AVE,Sawyer
903484110,1403,6,6,3,0,1915,1,1,3,1965,6,7,10320,754,649,698,3,3,3,116000,217328.44653239218,-101328.44653239218,1021 LINCOLN WAY,IDOTRR
923228220,1092,6,6,3,3,1970,1,1,3,1970,4,6,1495,546,546,546,3,-,3,93900,195140.4016156246,-101240.4016156246,721 MEADOW PL,MeadowV
535383070,1374,5,6,5,0,1920,1,0,2,1950,4,6,5400,840,534,840,3,3,3,105000,206036.56615934055,-101036.56615934055,125 13TH ST,OldTown
902103090,1657,5,6,5,0,1920,1,0,4,1980,4,6,5520,1147,510,1147,2,2,3,111500,212391.20277953357,-100891.20277953357,1103 WILSON AVE,OldTown
535451170,1040,5,2,4,1,1949,2,0,2,1950,4,5,7200,1040,-,0,3,3,-,90000,190888.98110394576,-100888.98110394576,1410 CARROLL AVE 1412,NAmes
902305080,2058,5,6,5,0,1917,1,1,3,1950,6,5,9600,1134,924,735,3,2,4,129500,230048.19698612244,-100548.19698612244,706 CLARK AVE,OldTown
902405100,1869,5,6,5,0,1890,1,0,2,1996,5,6,8820,1188,561,1088,3,3,3,124900,225437.11706439464,-100537.11706439464,604 CARROLL AVE,OldTown
905475500,845,4,7,6,1,1957,1,0,3,1957,4,3,11500,845,-,0,3,3,-,84000,184514.65068246084,-100514.65068246084,306 COLORADO CIR,Edwards
908229020,864,4,7,6,1,1922,1,0,2,1950,5,8,4060,864,-,864,3,-,2,99900,200409.38976251765,-100509.38976251765,203 STATE AVE,Edwards
909250160,789,2,3,7,5,1926,1,0,2,1950,5,5,10594,789,-,768,3,1,3,96500,196707.70752536837,-100207.70752536837,2321 BAKER ST,Crawfor
902135020,936,5,6,5,0,1953,1,0,2,1953,4,4,6000,936,-,936,3,3,2,93000,193174.5843617176,-100174.5843617176,212 10TH ST 210,OldTown
535175180,1206,5,2,4,1,1959,1,0,3,1959,5,5,10725,1206,-,1206,3,3,3,108538,208657.39775703527,-100119.39775703527,2304 KELLOGG AVE,NAmes
908225170,784,4,7,6,1,1955,1,0,2,1955,4,5,6931,784,-,784,3,-,3,91900,192002.4974559975,-100102.49745599751,3319 TRIPP ST,Edwards
908250030,944,4,7,6,1,1952,1,0,2,1952,3,3,10206,944,-,0,2,3,-,82000,182086.58926612508,-100086.58926612508,409 S FRANKLIN AVE,Edwards
902100010,960,5,6,5,0,1926,1,0,2,1980,5,7,6978,960,-,850,3,3,3,103000,203003.44316871397,-100003.44316871397,626 13TH ST,OldTown
908225370,1529,4,7,6,1,1945,2,0,4,1950,4,3,8405,1088,441,0,3,3,-,98000,197924.04509732206,-99924.04509732206,126 S FRANKLIN AVE,Edwards
908102330,1220,4,7,6,1,1951,1,0,2,1951,4,5,8877,1220,-,836,3,3,2,102000,201920.38820348412,-99920.38820348412,301 ABRAHAM DR,Edwards
910205120,1107,6,6,3,0,1921,1,0,2,1975,6,5,9140,727,380,629,3,3,3,110000,209894.94203779605,-99894.94203779605,212 S HAZEL AVE,IDOTRR
902207170,792,5,6,5,0,1923,1,0,2,1950,5,8,8520,792,-,624,3,3,2,99500,199362.0970857642,-99862.0970857642,911 MAXWELL AVE,OldTown
905480210,1510,4,7,6,1,1940,1,0,4,1950,4,5,9084,755,755,755,3,2,3,108000,207729.76724434216,-99729.76724434216,3107 LINCOLN WAY,Edwards
909101140,1604,4,7,6,1,1941,2,0,3,1960,5,5,10998,984,620,984,3,3,3,117000,216587.30609367858,-99587.30609367858,2812 WOOD ST,Edwards
923225370,988,6,6,3,3,1973,1,0,1,1973,4,6,1596,526,462,462,3,3,4,94900,194219.00845398335,-99319.00845398335,546 MEADOW CT,MeadowV
902329070,1368,5,6,5,0,1910,1,0,3,1993,6,7,3600,684,684,684,3,3,3,114504,213702.9720555618,-99198.97205556181,213 7TH ST,OldTown
532351090,1728,2,5,5,5,1963,2,0,6,1963,5,5,9100,1728,-,1728,3,3,3,125000,224154.7179592414,-99154.71795924139,4203 TORONTO ST 4205,Sawyer
902125120,1047,5,6,5,0,1885,1,0,2,1995,4,7,10800,1047,-,641,3,2,2,100000,199128.95329099288,-99128.95329099288,1212 BURNETT AVE,OldTown
910206110,912,6,6,3,0,1930,1,0,2,1995,5,7,7392,912,-,520,3,3,3,99500,198595.19462081246,-99095.19462081246,307 S HAZEL AVE,IDOTRR
534252060,1728,5,2,4,1,1964,2,0,6,1964,5,4,10624,1728,-,1728,3,3,3,119000,218015.00597647068,-99015.00597647068,2223 MELROSE AVE,NAmes
923225190,1304,6,6,3,3,1977,1,1,3,1977,5,6,2665,616,688,264,3,3,4,104500,203449.57735788607,-98949.57735788607,3442 SOUTHDALE DR,MeadowV
535375140,869,5,6,5,0,1948,1,0,1,1950,4,6,10122,869,-,0,3,2,-,89900,188716.47142827843,-98816.47142827843,1520 BURNETT AVE,OldTown
903234090,1902,5,6,5,0,1923,2,0,4,1950,5,5,6120,1226,676,1100,3,3,3,123500,222279.23582491983,-98779.23582491983,1023 GRAND AVE,OldTown
527450110,987,6,6,2,1,1973,1,1,2,1973,6,5,1680,483,504,483,3,3,3,103400,202134.6247328072,-98734.62473280719,1425 TRUMAN PL,BrDale
527450010,1092,6,6,2,1,1973,1,1,3,1973,6,5,2760,525,567,525,3,3,3,105500,204163.56067436305,-98663.56067436305,1471 TRUMAN PL,BrDale
905452070,864,4,7,6,1,1975,1,0,2,1975,5,5,9350,864,-,864,3,-,4,99600,198241.96209223324,-98641.96209223324,323 FRANKLIN AVE,Edwards
908228010,865,4,7,6,1,1920,1,0,2,1995,6,8,10042,740,125,660,3,3,3,108500,207022.39311076442,-98522.39311076442,3232 LETTIE ST,Edwards
902125080,1605,5,6,5,0,1915,2,0,3,1950,3,6,5790,840,765,840,3,3,2,107400,205880.6524306226,-98480.6524306226,1203 KELLOGG AVE,OldTown
527425060,864,5,2,4,1,1971,1,0,2,1971,4,6,10500,864,-,864,3,3,3,97000,195474.83967277774,-98474.83967277774,902 TOP O HOLLOW RD,NAmes
904302010,1282,2,3,7,5,1942,1,0,2,1979,5,6,4484,778,504,672,3,3,3,108500,206698.71027629968,-98198.71027629968,2822 OAKLAND ST 2824,SWISU
527455240,892,5,2,4,1,1967,1,0,3,1967,5,5,7150,892,-,892,3,3,3,100000,198110.14436427035,-98110.14436427035,1111 28TH ST,NAmes
903233220,1324,5,6,5,0,1930,1,0,3,1984,5,7,6120,741,583,741,4,2,3,110000,208076.4867979102,-98076.48679791021,1112 ROOSEVELT AVE,BrkSide
527451020,1302,6,6,2,1,1970,2,1,3,1970,5,5,2016,630,672,630,3,3,3,106000,204053.94365329717,-98053.94365329717,1466 TRUMAN PL,BrDale
902401010,1111,5,6,5,0,1926,1,0,2,1950,7,7,5700,572,539,572,3,3,3,116900,214924.8095310185,-98024.80953101849,114 E 8TH ST,OldTown
903458170,1208,6,6,3,0,1925,1,0,2,1950,4,5,6240,848,-,780,3,3,3,103000,201005.32785426607,-98005.32785426607,118 N HAZEL AVE,IDOTRR
902101010,1224,5,6,5,0,1926,1,0,3,2004,6,8,3950,818,406,818,3,3,3,115000,212970.90133701544,-97970.90133701544,518 13TH ST,OldTown
535454050,1040,5,2,4,1,1949,2,0,2,1950,3,4,8544,1040,-,0,3,3,-,87500,185412.4729172224,-97912.47291722239,1315 CARROLL AVE 1317,NAmes
909277070,1374,2,3,7,5,1938,1,0,3,1950,5,4,9260,932,442,884,3,3,3,110000,207881.7949654489,-97881.7949654489,425 BEACH AVE,Crawfor
908250090,930,4,7,6,1,1953,1,0,2,1953,4,5,9520,930,-,911,3,3,4,99000,196881.44429926804,-97881.44429926804,3505 COY ST,Edwards
535455080,832,5,2,4,1,1954,1,0,2,1954,6,6,7227,832,-,832,4,3,3,105500,203346.5206647211,-97846.52066472109,201 E 13TH ST,NAmes
902301080,1284,5,6,5,0,1947,1,1,2,1950,5,7,3500,720,564,720,3,3,3,110000,207662.34186347038,-97662.34186347038,515 8TH ST,OldTown
526350040,896,5,2,4,1,1961,1,0,2,1961,5,6,11622,896,-,882,3,3,3,105000,202600.70156174418,-97600.70156174418,3109 GROVE AVE,NAmes
902405120,1480,5,6,5,0,1920,1,0,3,1950,6,6,5400,1044,-,972,3,2,3,119000,216480.7619567658,-97480.76195676581,618 CARROLL AVE,OldTown
903231070,1176,5,6,5,0,1934,1,0,3,1950,6,6,6240,816,-,816,3,3,3,114500,211846.10295144157,-97346.10295144157,1103 MARSTON AVE,BrkSide
902109160,1740,5,6,5,0,1920,1,0,2,1950,5,5,7308,960,780,936,5,2,3,122250,219474.02019450662,-97224.02019450662,926 GRAND AVE,OldTown
535451230,1048,5,2,4,1,1950,1,0,3,1950,5,5,7200,1048,-,0,3,3,-,98300,195448.1948507937,-97148.19485079369,1508 CARROLL AVE,NAmes
910201110,1123,6,6,3,0,1939,1,0,3,1950,4,5,6060,772,351,732,3,3,3,100000,197125.990347816,-97125.990347816,125 S HAZEL AVE,IDOTRR
908102290,816,4,7,6,1,1938,1,0,2,1958,4,6,8877,816,-,816,3,2,3,100000,197116.58947429713,-97116.58947429713,207 ABRAHAM DR,Edwards
908275040,1678,4,7,6,1,1959,2,0,6,1959,5,5,10926,1678,-,1678,3,-,3,119900,217007.09752159752,-97107.09752159752,402 S FRANKLIN AVE 404,Edwards
908225180,936,4,7,6,1,1948,1,0,3,1950,4,7,6956,624,312,624,3,3,2,97900,194978.98031332545,-97078.98031332545,3323 TRIPP ST,Edwards
535353060,1210,5,2,4,1,1953,1,1,2,1953,5,5,9533,1210,-,0,3,3,-,102900,199892.74079590637,-96992.74079590637,1317 WILSON AVE,NAmes
527451060,987,6,6,2,1,1970,1,1,2,1970,6,6,1869,483,504,483,3,3,3,106000,202759.37274092765,-96759.37274092765,1450 TRUMAN PL,BrDale
534276190,1014,5,2,4,1,1956,1,0,2,1956,5,5,7785,1014,-,0,3,3,-,98000,194701.08898473965,-96701.08898473965,2021 FERNDALE AVE,NAmes
527451460,1092,6,6,2,1,1972,1,1,3,1972,6,5,1680,525,567,525,3,3,3,108000,204580.88901410322,-96580.88901410322,1460 BRECKINRIDGE CT,BrDale
905103060,1392,2,5,5,5,1957,1,1,3,1996,5,6,11341,1392,-,1392,3,3,4,121500,218032.33421957894,-96532.33421957894,3925 ROSS RD,Sawyer
908127120,996,4,7,6,1,1940,1,0,3,1969,5,6,13907,996,-,996,3,-,3,108000,204274.77726863368,-96274.77726863368,220 BEEDLE DR,Edwards
902207140,720,5,6,5,0,1928,1,0,2,2003,6,8,8520,720,-,624,3,3,3,105900,202174.54540637508,-96274.54540637508,925 MAXWELL AVE,OldTown
909100150,1292,4,7,6,1,1923,1,1,3,2008,4,7,5142,949,343,949,4,3,3,108000,204236.03906778994,-96236.03906778994,2827 WOOD ST,Edwards
910200040,1517,6,6,3,0,1919,2,0,3,2005,5,7,8500,997,520,793,2,-,3,115000,211145.31544582834,-96145.31544582834,103 S RUSSELL AVE,IDOTRR
535101110,1584,5,2,4,1,1967,2,0,4,1967,5,5,8917,1584,-,1584,3,3,3,119000,215140.41294306476,-96140.41294306476,2712 LUTHER DR,NAmes
905200380,872,2,5,5,5,1924,1,0,2,1950,5,5,17529,872,-,872,2,2,3,105000,201011.25539674977,-96011.25539674977,3631 ROSS RD,Sawyer
902102080,1230,5,6,5,0,1910,1,1,2,1981,5,6,10440,682,548,440,3,3,3,110000,205885.58123420706,-95885.58123420706,1203 BURNETT AVE,OldTown
905476120,1367,4,7,6,1,1900,1,0,4,1950,5,8,8405,961,406,861,3,3,3,119000,214738.26501815574,-95738.26501815574,124 FRANKLIN AVE,Edwards
902105010,1360,5,6,5,0,1910,1,0,2,2003,5,5,4800,680,680,680,3,2,3,111000,206735.54369795683,-95735.54369795683,418 12TH ST,OldTown
535383110,846,5,6,5,0,1920,1,0,2,1950,5,7,10800,846,-,720,4,3,3,106000,201626.18682577426,-95626.18682577426,1322 DOUGLAS AVE,OldTown
902427045,882,5,6,5,0,1956,1,0,2,1956,5,5,12702,882,-,0,3,3,-,97000,192552.25893023086,-95552.25893023086,422 E 6TH ST,OldTown
903454080,1376,6,6,3,0,1937,2,0,3,1950,6,6,8600,780,596,780,3,3,3,119500,214909.8804246767,-95409.8804246767,1207 N 2ND ST,IDOTRR
903228090,1013,5,6,5,0,1926,1,0,3,1950,6,7,5000,1013,-,992,3,2,3,113000,208307.12611983658,-95307.12611983658,811 12TH ST,BrkSide
923202060,1771,6,6,3,3,1960,1,0,3,2006,5,4,21750,1771,-,0,3,3,-,115000,210039.89998146804,-95039.89998146804,3405 EMERALD DR,Mitchel
902106130,936,5,6,5,0,1920,1,0,2,1950,5,7,4485,936,-,936,3,-,3,109500,204525.3447181716,-95025.3447181716,1010 GRAND AVE,OldTown
904300150,1224,4,6,8,0,1917,1,1,3,1950,5,3,10632,725,499,689,1,2,4,107500,202446.25176167133,-94946.25176167133,3021 OAKLAND ST,ClearCr
535478070,1045,5,2,4,1,1962,1,0,3,1962,7,6,7400,1045,-,1045,3,3,3,120000,214928.81126640714,-94928.81126640714,619 E 13TH ST,NAmes
902329080,1288,5,6,5,0,1917,1,0,3,2007,6,7,3600,664,624,624,5,3,3,119000,213852.17192295977,-94852.17192295977,219 7TH ST,OldTown
534451110,1203,5,6,5,0,1950,1,0,3,1950,5,4,7015,979,224,709,4,3,3,110000,204674.88100647548,-94674.88100647548,1415 CRESCENT ST,BrkSide
903458060,1196,6,6,3,0,1916,1,0,2,1990,4,7,4800,1196,-,1196,3,3,3,109900,204561.80815596436,-94661.80815596436,123 N MAPLE AVE,IDOTRR
527276040,1488,10,5,6,5,1950,2,1,3,1950,6,5,47280,1488,-,1488,3,3,3,133000,227589.0014101169,-94589.0014101169,3805 DAWES DR,Gilbert
902128100,1118,5,6,5,0,1920,1,0,2,1950,6,8,4400,734,384,648,3,3,2,116000,210539.17575620423,-94539.17575620423,311 11TH ST,OldTown
902301130,1232,5,6,5,0,1910,1,0,3,1950,5,7,4571,616,616,616,3,2,3,114000,208476.45246318035,-94476.45246318035,824 WILSON AVE,OldTown
903429010,1609,5,6,5,0,1910,1,0,3,1950,6,8,4347,825,784,796,3,2,4,127500,221956.4295616995,-94456.42956169951,712 8TH ST,OldTown
527451330,1092,6,6,2,1,1971,1,1,3,1971,5,5,1680,525,567,525,3,3,3,105500,199955.60034391252,-94455.60034391252,1342 BARKLEY CT,BrDale
527450150,1218,6,6,2,1,1973,1,1,3,1973,6,5,1890,672,546,672,3,3,3,113000,207302.24512826427,-94302.24512826427,1409 TRUMAN PL,BrDale
903227070,1348,5,6,5,0,1925,1,0,3,1997,5,8,6000,884,464,884,3,3,3,117000,211183.96965697905,-94183.96965697905,1201 ROOSEVELT AVE,BrkSide
535457050,925,5,2,4,1,1961,1,0,3,1961,5,6,7000,925,-,0,3,3,-,99000,193079.7832476371,-94079.7832476371,1302 MAXWELL AVE,NAmes
535455060,984,5,2,4,1,1954,1,0,2,1954,6,7,6390,984,-,936,3,3,3,112500,206543.1979341696,-94043.19793416961,1303 STAFFORD AVE,NAmes
903231130,875,5,6,5,0,1931,1,0,2,1993,5,7,6120,875,-,715,3,2,3,105000,199026.5229722531,-94026.5229722531,1003 MARSTON AVE,BrkSide
535456010,1556,5,2,4,1,1960,2,0,4,1960,5,5,8512,1556,-,1556,3,-,3,119000,213019.15117054316,-94019.15117054316,1325 MAXWELL AVE 1327,NAmes
910203250,540,6,6,3,0,1941,1,0,1,1950,2,5,8154,540,-,480,3,2,3,82000,175973.26690701954,-93973.26690701954,228 S RIVERSIDE DR,IDOTRR
535478090,864,5,2,4,1,1962,1,0,3,1962,5,6,7000,864,-,864,3,3,3,105000,198870.38300652837,-93870.38300652837,607 E 13TH ST,NAmes
902109010,813,5,6,5,0,1930,1,0,2,2005,6,8,5684,813,-,813,4,2,3,110000,203852.37232123018,-93852.37232123018,626 10TH ST,OldTown
527404180,874,5,2,4,1,1971,1,0,3,1971,4,4,7200,874,-,864,3,3,3,97500,191266.1654526428,-93766.1654526428,3304 NIXON AVE,NAmes
909256020,1288,2,3,7,5,1941,1,0,4,1950,5,4,6191,824,464,824,3,3,2,112000,205650.54997763876,-93650.54997763876,2342 STORM ST,SWISU
535180130,1337,5,2,4,1,1956,1,0,3,1956,4,5,8382,832,505,832,3,3,3,108000,201520.66557007754,-93520.66557007754,223 20TH ST,NAmes
527450220,1218,6,6,2,1,1973,1,1,4,1973,6,5,2058,672,546,672,5,3,3,113700,207171.3409204406,-93471.34092044059,1329 TRUMAN PL,BrDale
902125020,1750,5,6,5,0,1880,1,0,3,1991,5,6,9000,1089,661,636,5,2,2,124000,217435.38057488977,-93435.38057488977,1229 KELLOGG AVE,OldTown
532351150,1654,2,5,5,5,1977,2,0,4,1977,6,6,8927,1286,368,0,3,3,-,119500,212735.99635209906,-93235.99635209906,4307 TORONTO ST,Sawyer
906226060,2016,2,5,5,5,1880,1,0,4,2007,5,7,26400,1288,728,0,3,3,-,131000,224118.1412205574,-93118.14122055739,1110 DELAWARE AVE,SawyerW
535375160,1159,5,6,5,0,1925,1,0,3,1950,5,8,7506,747,412,747,3,2,3,114000,207037.02981758324,-93037.02981758324,1532 BURNETT AVE,OldTown
902301120,1928,5,6,5,0,1910,2,0,4,1950,6,8,9142,908,1020,1020,2,1,2,137000,230032.9339360723,-93032.93393607231,820 WILSON AVE,OldTown
909176140,1691,2,3,7,5,1924,2,0,3,1950,5,6,5000,1026,665,1026,4,3,3,127000,219901.7227891658,-92901.7227891658,2521 LITTLE ST,SWISU
908102060,640,4,7,6,1,1945,1,0,2,2007,3,6,8777,640,-,0,3,3,-,84900,177764.296787477,-92864.29678747701,224 SOUTH DAKOTA AVE,Edwards
535375130,1034,5,6,5,0,1940,1,0,2,1950,5,6,10134,735,299,735,3,3,3,109000,201853.0024438216,-92853.0024438216,1516 BURNETT AVE,OldTown
905475510,1298,4,7,6,1,1964,2,0,3,1964,5,3,11200,1298,-,1250,3,3,3,114000,206778.68006017996,-92778.68006017996,310 COLORADO CIR,Edwards
527451550,1302,6,6,2,1,1972,2,1,3,1972,5,5,1680,630,672,630,3,3,3,111750,204430.6084613104,-92680.60846131039,1424 BRECKINRIDGE CT,BrDale
535379100,1130,5,6,5,0,1920,1,0,2,1950,5,6,10800,1130,-,1120,3,3,3,120000,212508.93088249466,-92508.93088249466,1408 KELLOGG AVE,OldTown
535325400,985,5,2,4,1,1920,1,0,2,1994,4,7,7898,985,-,576,3,3,3,105000,197430.92456398706,-92430.92456398706,1606 BURNETT AVE,NAmes
535383100,1294,5,6,5,0,1900,2,0,3,2000,4,7,10800,694,600,0,3,-,-,106250,198604.15272699526,-92354.15272699526,1316 DOUGLAS AVE,OldTown
908127060,1351,4,7,6,1,1925,1,0,3,1950,5,6,16287,901,450,901,3,3,3,122000,214339.84660183828,-92339.84660183828,217 DOTSON DR,Edwards
903230110,1216,5,6,5,0,1920,1,0,3,1997,5,7,5520,565,651,565,3,2,3,115000,207321.21984657907,-92321.21984657907,1011 CURTISS AVE,BrkSide
534429030,1224,5,2,4,1,1962,2,0,2,1962,4,5,9842,1224,-,0,3,3,-,101800,194078.90994832455,-92278.90994832455,1914 FERNDALE AVE,NAmes
908275090,1346,4,7,6,1,1910,1,1,2,2000,4,7,11767,796,550,560,3,2,2,112000,204263.08158602184,-92263.08158602184,304 S FRANKLIN AVE,Edwards
534477030,2136,5,2,4,1,1951,2,0,4,1951,5,3,10680,2136,-,2136,3,3,3,137900,230083.78789076238,-92183.78789076238,1531 ROOSEVELT AVE,NAmes
535101120,1584,5,2,4,1,1967,2,0,4,1967,5,5,8944,1584,-,1584,3,3,3,124000,216181.11088451516,-92181.11088451516,2718 LUTHER DR,NAmes
535450160,1040,5,2,4,1,1950,2,0,2,1950,3,4,8544,1040,-,0,3,3,-,92900,185069.98499504646,-92169.98499504646,1401 CARROLL AVE 1403,NAmes
902206130,1251,5,6,5,0,1938,1,0,3,2000,6,7,6900,827,424,827,2,2,4,119000,211168.45219780528,-92168.45219780528,129 E 9TH ST,OldTown
903236200,1048,5,6,5,0,1922,1,0,2,1950,5,6,6380,1048,-,993,3,3,3,113000,205128.4600883161,-92128.46008831609,918 ROOSEVELT AVE,BrkSide
903227080,1158,5,6,5,0,1929,1,0,3,1950,6,7,6000,950,208,862,3,3,3,120000,212091.43887370607,-92091.43887370607,1204 MARSTON AVE,BrkSide
