PID,LotArea,GarageArea,Latitude,Longitude,GrLivArea,school_quality,nb_income,nb_appreciation,crime_rate,YearBuilt,FullBath,HalfBath,BedroomAbvGr,YearRemodAdd,OverallQual,OverallCond,X1stFlrSF,X2ndFlrSF,TotalBsmtSF,KitchenQual,GarageQual,BsmtQual,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood,Value
527256030,14082,724,42.05900223489933,-93.62905038926175,2234,10,5,6,5,2006,1,1,1,2006,8,5,2234,-,2220,4,3,5,441929,255344.50934415348,186584.49065584652,1309 KINYON CIR,StoneBr,overvalued
527256040,13870,724,42.05900058389262,-93.6290162818792,2042,10,5,6,5,2006,2,0,3,2007,10,5,2042,-,1742,5,3,5,455000,257626.20664654556,197373.79335345444,1303 KINYON CIR,StoneBr,overvalued
527256120,18261,722,42.05881126845638,-93.62850830201342,2000,10,5,6,5,2005,2,1,3,2005,9,5,2000,-,1910,5,3,5,470000,254508.89256752978,215491.10743247022,1210 KINYON CIR,StoneBr,overvalued
527258010,11394,834,42.05884043624161,-93.6291108657718,1856,10,5,6,5,2010,1,1,1,2010,9,2,1856,-,1856,5,3,5,394432,246895.9603115337,147536.0396884663,1316 KINYON CIR,StoneBr,overvalued
527258020,16158,430,42.0580958832001,-93.629625753887,1530,10,5,6,5,2005,2,0,3,2005,7,5,1530,-,1530,4,3,5,260000,230238.39609433248,29761.60390566752,3802 HOOVER AVE,StoneBr,fair price
527276040,47280,738,42.05844882894972,-93.62175577659416,1488,10,5,6,5,1950,2,1,3,1950,6,5,1488,-,1488,3,3,3,133000,227589.0014101169,-94589.0014101169,3805 DAWES DR,Gilbert,undervalued
527276150,19138,400,42.05675269387755,-93.62326030612245,864,10,5,6,5,1951,1,0,2,1951,4,5,864,-,864,3,3,3,141000,196153.2900727946,-55153.290072794596,917 TOP O HOLLOW RD,Gilbert,undervalued
527276160,11900,567,42.056910619747676,-93.62394609055035,1934,10,5,6,5,1977,2,1,3,1977,5,6,946,988,1122,3,3,4,185000,226584.28565624924,-41584.28565624924,3616 CALHOUN AVE,Gilbert,fair price
527301010,14145,440,42.05551467165237,-93.638062,1621,6,6,2,1,1984,2,0,3,1998,7,7,1621,-,1208,4,3,4,202500,226604.2414564186,-24104.24145641859,3421 EISENHOWER AVE,NWAmes,fair price
527301080,12546,467,42.054417,-93.638063,1440,6,6,2,1,1981,2,0,3,1981,6,7,1440,-,1440,4,3,4,182900,222673.7164743563,-39773.716474356304,2101 BUCHANAN DR,NWAmes,fair price
527301170,20544,542,42.05484837117483,-93.6394146812147,2093,6,6,2,1,1986,2,1,3,1991,7,6,1236,857,791,3,3,4,215000,234297.6976402328,-19297.6976402328,2322 BUCHANAN DR,NWAmes,fair price
527301245,12680,528,42.05430551029377,-93.63888925844303,1688,6,6,2,1,1988,2,0,2,1988,7,6,1688,-,1675,5,3,4,226500,234938.84987069128,-8438.84987069128,2211 BUCHANAN DR,NWAmes,fair price
527301320,13005,484,42.05361420021923,-93.63735972351776,2353,6,6,2,1,1980,2,1,4,1980,7,7,1153,1200,845,5,3,4,260000,243681.23274862062,16318.76725137938,3217 EISENHOWER AVE,NWAmes,fair price
527302020,12090,477,42.05547019086042,-93.63783989426827,1868,6,6,2,1,1984,3,1,3,2003,6,7,1140,728,585,3,3,4,178000,224111.63293066074,-46111.63293066074,3414 EISENHOWER AVE,NWAmes,fair price
527302050,12090,576,42.05465328747312,-93.63780634837751,1422,6,6,2,1,1981,2,0,3,1981,6,6,1422,-,1422,4,3,4,175500,220774.51414171566,-45274.514141715656,3318 EISENHOWER AVE,NWAmes,fair price
527302060,12090,484,42.05460248137384,-93.63780058898165,1479,6,6,2,1,1981,2,1,3,2003,7,7,725,754,725,4,3,4,176000,223506.5539433413,-47506.55394334131,3312 EISENHOWER AVE,NWAmes,fair price
527302070,10825,598,42.05455169737027,-93.63779464883544,1260,6,6,2,1,1983,2,0,3,1983,7,7,1260,-,1260,3,3,4,181900,221734.6119363482,-39834.6119363482,3306 EISENHOWER AVE,NWAmes,fair price
527302080,13837,786,42.054501,-93.637788,2183,6,6,2,1,1988,2,1,4,1988,7,5,1377,806,1204,4,3,4,229000,239550.83000546094,-10550.830005460943,3300 EISENHOWER AVE,NWAmes,fair price
527302090,12299,663,42.054475,-93.637326,1664,6,6,2,1,1978,2,0,3,1985,7,6,1664,-,1529,4,3,4,213000,233216.0126208653,-20216.01262086531,2009 BUCHANAN DR,NWAmes,fair price
527302110,13175,500,42.05456341144617,-93.63669020571436,2073,6,6,2,1,1978,2,0,3,1988,6,6,2073,-,1542,3,3,4,210000,234134.19447243406,-24134.194472434057,3309 CLINTON CT,NWAmes,fair price
527302175,17043,435,42.05534491781397,-93.63647630515446,1586,6,6,2,1,1979,2,0,3,1998,6,5,1586,-,1362,3,3,4,181000,219880.8805301927,-38880.88053019269,3422 CLINTON CT,NWAmes,fair price
527302185,18559,550,42.055303816598176,-93.6364751856661,2064,6,6,2,1,1978,2,0,3,1978,7,5,2064,-,2048,4,3,4,235000,243655.25577706294,-8655.255777062936,3416 CLINTON CT,NWAmes,fair price
527302210,14450,551,42.054604937723646,-93.63646963865264,1782,6,6,2,1,1979,2,0,3,1979,7,5,1782,-,1782,4,3,4,220000,235032.45360265128,-15032.45360265128,3314 CLINTON CT,NWAmes,fair price
527325070,12227,619,42.054547400000004,-93.63530666666668,2872,6,6,2,1,1977,2,1,4,1995,6,7,1542,1330,1330,3,3,4,272000,251837.12349414098,20162.87650585902,1904 BUCHANAN DR,NWAmes,fair price
527325090,11339,481,42.05497791050766,-93.63460714015186,1930,6,6,2,1,1979,2,1,4,1979,7,5,1085,845,780,4,3,4,192000,232260.17626744366,-40260.17626744366,1814 BUCHANAN DR,NWAmes,fair price
527325110,11952,534,42.055141,-93.633802,1969,6,6,2,1,1977,2,1,3,1977,7,6,1161,808,808,3,3,4,190000,232509.41643527013,-42509.416435270134,1802 BUCHANAN DR,NWAmes,fair price
527325160,16659,539,42.054181,-93.6323624,2263,6,6,2,1,1977,2,1,3,1994,7,7,1468,795,795,4,3,3,235000,240513.05485200376,-5513.0548520037555,1624 BUCHANAN DR,NWAmes,fair price
527325240,13068,461,42.054201817523875,-93.63046370018368,1211,6,6,2,1,1976,2,0,3,1976,6,5,1211,-,1211,4,3,4,161000,215437.22154131584,-54437.22154131584,1502 BUCHANAN DR,NWAmes,undervalued
527326040,11900,544,42.055129455191484,-93.63508069267212,1411,6,6,2,1,1977,2,0,3,1977,7,5,1411,-,1386,3,3,3,82500,224271.46360290167,-141771.46360290167,3412 TAFT AVE,NWAmes,undervalued
527326130,15611,540,42.05527671524565,-93.63428082858952,1126,6,6,2,1,1977,2,0,3,1977,5,6,1126,-,1126,5,3,4,175000,209065.15685368306,-34065.15685368306,1717 BUCHANAN DR,NWAmes,fair price
527326150,16635,529,42.05528206355001,-93.63425011897093,1602,6,6,2,1,1977,2,0,3,2000,6,7,1602,-,1602,4,3,4,215000,228815.53973493172,-13815.53973493172,1709 BUCHANAN DR,NWAmes,fair price
527327050,12046,551,42.05450581967213,-93.6315601147541,2030,6,6,2,1,1976,2,1,4,1976,6,6,1118,912,848,4,3,3,195000,228929.16285536205,-33929.162855362054,3323 BUCHANAN CT,NWAmes,fair price
527327080,18800,566,42.05485709836066,-93.63154857377049,1574,6,6,2,1,1976,2,1,3,1976,6,5,790,784,796,3,3,4,190000,221138.04891157232,-31138.048911572318,3411 BUCHANAN CT,NWAmes,fair price
527328010,10464,582,42.05643197161087,-93.63254618038142,1102,6,6,2,1,1980,1,0,2,1980,6,6,1102,-,988,3,3,4,169000,212474.26963602216,-43474.26963602216,1702 TOP O HOLLOW RD,NWAmes,fair price
527328020,10395,564,42.056447428117565,-93.63174796221435,1032,6,6,2,1,1978,2,0,3,1978,6,6,1032,-,1032,3,3,4,148000,210977.80684926975,-62977.80684926975,1624 TOP O HOLLOW RD,NWAmes,undervalued
527328050,11850,495,42.05645099500372,-93.63156375802194,1177,6,6,2,1,1984,2,0,3,1984,6,6,1177,-,1153,4,3,4,151500,213151.68439466984,-61651.684394669835,1606 TOP O HOLLOW RD,NWAmes,undervalued
527352150,13250,529,42.05183843368243,-93.6379785407475,2050,6,6,2,1,1978,2,1,4,1978,7,6,1154,896,832,4,3,4,154000,233828.5037951839,-79828.5037951839,2108 STEVENSON DR,NWAmes,undervalued
527353020,10928,484,42.052397,-93.637584,1671,6,6,2,1,1978,2,0,3,1986,6,6,1671,-,1427,3,3,3,200000,223794.51108719065,-23794.51108719065,3103 EISENHOWER AVE,NWAmes,fair price
527353060,12388,441,42.052102958122724,-93.63832453179472,2673,6,6,2,1,1980,2,1,4,1991,7,7,1539,1134,1043,4,3,4,249000,249212.19079725453,-212.19079725453048,2129 STEVENSON DR,NWAmes,fair price
527353080,11584,550,42.052308912268195,-93.63848830300681,1725,6,6,2,1,1979,2,1,3,1979,7,6,1040,685,539,3,3,3,197000,225489.7099816575,-28489.709981657506,2141 STEVENSON DR,NWAmes,fair price
527354040,10400,604,42.053262801007165,-93.63574211446308,1872,6,6,2,1,1988,2,0,3,1988,7,5,1872,-,1845,3,3,4,241500,235844.50899365486,5655.491006345139,2006 POLK DR,NWAmes,fair price
527354050,10400,478,42.0532638621418,-93.6356519938145,1353,6,6,2,1,1979,2,0,2,1999,6,5,1353,-,1259,3,3,4,192350,217387.35871288646,-25037.35871288646,2000 POLK DR,NWAmes,fair price
527354100,14115,588,42.05291637350058,-93.63398195443641,1472,6,6,2,1,1980,2,0,3,1980,7,5,1472,-,1372,3,3,4,187500,227125.98438599298,-39625.98438599298,1915 STEVENSON DR,NWAmes,fair price
527354160,10400,489,42.0525554028463,-93.6355961810786,2044,6,6,2,1,1980,2,1,3,1988,7,6,1277,767,738,3,3,4,185000,231859.2756703364,-46859.275670336414,2009 STEVENSON DR,NWAmes,fair price
527354200,11088,479,42.052691714285714,-93.63730291836734,1707,6,6,2,1,1978,2,0,3,1998,6,5,1707,-,1140,3,3,3,184000,223046.37302696297,-39046.373026962974,3112 EISENHOWER AVE,NWAmes,fair price
527355060,10530,482,42.05238119425546,-93.63443437035062,1857,6,6,2,1,1978,2,1,4,1978,7,5,945,912,945,3,3,3,188900,227917.26591355298,-39017.26591355298,1942 STEVENSON DR,NWAmes,fair price
527355150,9600,542,42.05291513617854,-93.63375536933796,2524,6,6,2,1,1981,2,1,4,1981,8,5,2524,-,2524,4,3,4,278000,258484.47516139183,19515.524838608166,1910 STEVENSON DR,NWAmes,fair price
527355280,10240,612,42.05342436288952,-93.6360176415407,1686,6,6,2,1,1980,2,0,3,1980,6,6,1686,-,1686,3,3,4,207500,227351.85530761819,-19851.855307618185,2027 POLK DR,NWAmes,fair price
527356020,16692,564,42.05050176633044,-93.63749315294264,2784,6,6,2,1,1978,3,1,5,1978,7,5,1392,1392,1392,4,3,4,250000,255596.10699712276,-5596.106997122755,2935 EISENHOWER AVE,NWAmes,fair price
527356050,10793,462,42.050280268960826,-93.63731636146414,1620,6,6,2,1,1969,2,1,4,1969,5,5,780,840,780,3,3,3,152000,214207.5790806167,-62207.579080616706,2917 EISENHOWER AVE,NWAmes,undervalued
527356060,11475,434,42.05020643650429,-93.63725743097132,1552,6,6,2,1,1975,2,1,3,1975,6,6,811,741,713,3,3,4,179900,218862.22764045384,-38962.22764045384,2911 EISENHOWER AVE,NWAmes,fair price
527357020,13001,944,42.0507044,-93.6352344,1220,6,6,2,1,1971,2,0,2,1971,6,5,1220,-,1625,3,3,3,170000,218283.70042802067,-48283.700428020675,2953 MONROE DR,NWAmes,fair price
527357110,9743,484,42.05037325787849,-93.63712515829857,1308,6,6,2,1,1969,1,1,3,1969,5,6,720,588,720,3,3,3,146900,207297.30158430012,-60397.30158430012,2918 EISENHOWER AVE,NWAmes,undervalued
527357180,12511,1314,42.05145127272728,-93.63747845454546,2840,6,6,2,1,1978,2,1,4,1978,7,7,1420,1420,1420,4,3,4,292500,260951.2988635928,31548.70113640721,3008 EISENHOWER CIR,NWAmes,fair price
527358060,12243,487,42.0507044,-93.6352344,1484,6,6,2,1,1971,2,0,3,1971,5,6,1484,-,1484,3,3,4,175000,219571.24280103957,-44571.24280103957,2944 MONROE DR,NWAmes,fair price
527358090,9927,596,42.050341,-93.635969,1083,6,6,2,1,1976,1,0,2,1976,7,5,1083,-,1047,3,3,5,172000,216988.0886422416,-44988.08864224161,2966 MONROE DR,NWAmes,fair price
527358140,11751,546,42.0502301379245,-93.63430969696306,1844,6,6,2,1,1977,2,0,3,1977,6,6,1844,-,1844,3,3,4,190000,232113.69608225385,-42113.69608225385,2851 MONROE DR,NWAmes,fair price
527359010,11700,539,42.04946708384158,-93.63570856679404,1743,6,6,2,1,1968,1,2,3,1968,6,6,1041,702,702,3,3,3,175000,223999.40229177036,-48999.402291770355,2814 MONROE DR,NWAmes,fair price
527359030,10400,473,42.04964781107426,-93.63524797694907,1444,6,6,2,1,1976,2,0,2,1976,6,5,1444,-,1444,3,3,3,159900,217693.14284292984,-57793.14284292984,2826 MONROE DR,NWAmes,undervalued
527359050,10400,479,42.04983192979639,-93.63478873225071,1370,6,6,2,1,1976,2,0,3,1976,7,5,1370,-,1090,3,3,4,152000,219163.62856284968,-67163.62856284968,2838 MONROE DR,NWAmes,undervalued
527359070,10480,483,42.05001652113813,-93.63432967977276,1964,6,6,2,1,1976,2,1,4,1976,7,6,1098,866,803,3,3,3,205000,233166.04793263992,-28166.04793263992,2850 MONROE DR,NWAmes,fair price
527359080,12384,550,42.050079416790645,-93.63417721752647,1935,6,6,2,1,1976,2,1,3,1976,7,7,1142,793,793,3,3,4,197900,231931.4243722623,-34031.42437226229,2854 MONROE DR,NWAmes,fair price
527359160,8991,585,42.05087230391671,-93.63371300061499,1324,6,6,2,1,1976,2,0,3,1976,7,6,1324,-,1228,4,3,4,174000,222612.71404566805,-48612.71404566805,2888 MONROE DR,NWAmes,fair price
527359180,10304,484,42.051508,-93.63471,1868,6,6,2,1,1976,2,1,4,1976,5,7,1088,780,780,4,3,3,197500,221810.30495712493,-24310.30495712493,2985 MONROE DR,NWAmes,fair price
527364030,7000,581,42.04901822222222,-93.639552,1884,7,5,9,6,2003,2,1,3,2003,7,5,1016,868,926,5,3,4,240900,231982.96768037695,8917.032319623046,2723 SOMERSET DR,Somerst,fair price
527366030,7500,588,42.05005399823367,-93.63933355890704,1874,7,5,9,6,2000,2,1,3,2001,8,5,1058,816,1058,4,3,4,220000,234262.14816218163,-14262.148162181635,2818 SOMERSET DR,Somerst,fair price
527368010,8470,565,42.04927244444444,-93.639331,1811,7,5,9,6,2002,2,1,3,2002,8,5,972,839,972,4,3,4,235000,233681.37971447947,1318.6202855205338,2754 SOMERSET DR,Somerst,fair price
527368020,7500,663,42.049145333333335,-93.639331,1674,7,5,9,6,2000,2,1,3,2000,7,5,814,860,814,4,3,4,216000,225159.48697451848,-9159.486974518484,2738 SOMERSET DR,Somerst,fair price
527375100,9373,478,42.052625610466386,-93.63272112714208,1621,6,6,2,1,1975,2,0,3,1975,5,7,1621,-,1621,3,3,4,213000,225877.7884747863,-12877.788474786299,1632 TRUMAN DR,NWAmes,fair price
527375160,10530,485,42.05235439029177,-93.63222042442554,1875,6,6,2,1,1975,3,0,3,2000,6,6,1109,766,675,4,3,3,184500,224970.46721310436,-40470.46721310436,1608 TRUMAN DR,NWAmes,fair price
527375180,10140,528,42.05234010168374,-93.63208759425397,1116,6,6,2,1,1974,2,0,3,1974,6,6,1116,-,1116,3,3,3,167900,213645.8587488886,-45745.8587488886,1600 TRUMAN DR,NWAmes,fair price
527375210,11050,506,42.052365,-93.630417,1193,6,6,2,1,1975,2,0,3,1975,7,5,1193,-,1176,3,3,3,158000,217655.97431648264,-59655.974316482636,1500 TRUMAN DR,NWAmes,undervalued
527376090,10140,495,42.05252870596256,-93.63054914493678,1074,6,6,2,1,1975,1,1,3,1975,5,6,1074,-,1056,3,3,4,153500,205698.68222490407,-52198.68222490407,1509 TRUMAN DR,NWAmes,undervalued
527376100,10140,478,42.05251390637993,-93.6320665228675,1350,6,6,2,1,1974,2,0,3,1974,6,5,1350,-,1064,3,3,4,165000,213896.32426301626,-48896.32426301626,1603 TRUMAN DR,NWAmes,fair price
527376110,10140,528,42.05251744317545,-93.6321309749112,1664,6,6,2,1,1976,2,1,4,1976,7,5,832,832,832,3,3,4,162900,225477.57157624007,-62577.571576240065,1607 TRUMAN DR,NWAmes,undervalued
527377030,10140,484,42.0497753800013,-93.63046679126812,1309,6,6,2,1,1974,1,1,3,1999,6,6,1309,-,1040,4,3,3,181000,215171.84426687128,-34171.84426687128,1509 JACKSON DR,NWAmes,fair price
527377110,8000,488,42.04907590142522,-93.63267379956629,1877,6,6,2,1,1974,2,1,4,1974,6,6,1084,793,1084,3,3,3,178900,228139.35984368433,-49239.35984368433,1642 JOHNSON ST,NWAmes,fair price
527378010,10000,462,42.04959968595626,-93.63141419607622,1103,6,6,2,1,1974,2,0,3,1974,6,6,1103,-,1103,3,3,3,155000,211086.589913771,-56086.58991377099,1608 JACKSON DR,NWAmes,undervalued
527378020,10000,439,42.049600104994916,-93.6313761517771,1178,6,6,2,1,1973,1,1,3,2000,5,6,1178,-,1176,4,3,4,157000,209605.0963793961,-52605.0963793961,1604 JACKSON DR,NWAmes,undervalued
527380240,14311,787,42.051442564732326,-93.63131631433937,2340,6,6,2,1,1996,2,1,4,1996,8,5,1236,1104,1236,4,3,4,306000,249626.6893069379,56373.310693062114,1501 REAGAN DR,NWAmes,fair price
527401130,9000,480,42.05653622292416,-93.6262780908437,1792,5,2,4,1,1974,2,2,4,1974,5,5,896,896,896,3,3,4,133000,216267.44760921682,-83267.44760921682,1116 TOP O HOLLOW RD,NAmes,undervalued
527401160,9000,0,42.056537433917505,-93.62615978205886,1792,5,2,4,1,1974,2,2,4,1974,5,5,896,896,896,3,-,4,136000,214311.20935818958,-78311.20935818958,1104 TOP O HOLLOW RD,NAmes,undervalued
527402060,9750,460,42.05539722222222,-93.62808022222222,1054,5,2,4,1,1969,1,1,3,1969,6,8,1054,-,1054,3,3,4,151000,212606.75819143074,-61606.75819143074,1323 JEFFERSON ST,NAmes,undervalued
527402090,10500,288,42.05539898989899,-93.62791653535353,1109,5,2,4,1,1971,1,0,3,2005,5,7,576,533,372,3,3,3,139000,201821.16076192938,-62821.16076192938,1309 JEFFERSON ST,NAmes,undervalued
527402130,10295,288,42.05536916392078,-93.6266190612291,936,5,2,4,1,1969,1,0,2,1969,4,6,936,-,936,3,3,4,111900,195755.88710121883,-83855.88710121883,1217 JEFFERSON ST,NAmes,undervalued
527402150,10530,576,42.05526655102041,-93.62635424489795,981,5,2,4,1,1971,1,1,3,1971,6,5,981,-,981,3,3,3,143250,205950.04986903272,-62700.04986903272,3323 JEFFERSON CIR,NAmes,undervalued
527402200,11241,480,42.05514960869565,-93.6261934347826,1004,5,2,4,1,1970,1,0,2,1970,6,7,1004,-,1004,3,3,3,149000,211124.83639856902,-62124.83639856902,3328 JEFFERSON CIR,NAmes,undervalued
527402220,8750,902,42.05470832653061,-93.62648085714287,1002,5,2,4,1,1970,1,0,3,1970,5,6,1002,-,1002,3,3,3,148500,205588.2158755032,-57088.2158755032,3316 GARNER AVE,NAmes,undervalued
527402240,7472,484,42.05458686956521,-93.62644647826087,1479,5,2,4,1,1972,1,1,4,2004,7,9,725,754,725,4,3,3,184000,224213.07618436002,-40213.07618436002,1111 GARNER CIR,NAmes,fair price
527402250,12537,500,42.054583217391304,-93.62643386956522,1078,5,2,4,1,1971,1,1,3,2008,5,6,1078,-,1078,3,3,3,149900,206324.1182209846,-56424.11822098459,1115 GARNER CIR,NAmes,undervalued
527403020,8450,304,42.055220353535354,-93.62917626262626,1056,5,2,4,1,1968,1,0,3,1968,5,6,1056,-,1056,3,3,3,142000,205530.4258128456,-63530.42581284561,1416 JEFFERSON ST,NAmes,undervalued
527403040,7930,440,42.05522161616162,-93.629059343434335,1026,5,2,4,1,1969,1,0,3,2005,6,8,1026,-,1026,4,3,3,156000,210075.7603241062,-54075.7603241062,1406 JEFFERSON ST,NAmes,undervalued
527403120,8125,0,42.05455987750386,-93.62795353815586,858,5,2,4,1,1971,1,0,3,1971,4,4,858,-,858,3,-,3,88000,190263.08675623126,-102263.08675623126,3307 NIXON AVE,NAmes,undervalued
527403310,9457,576,42.0534156445612,-93.62931575139147,1422,5,2,4,1,1970,1,0,3,1990,5,6,1422,-,925,3,3,3,155000,210587.53970022322,-55587.53970022322,1413 WHEELER ST,NAmes,undervalued
527403360,7560,576,42.0480342,-93.6302095,864,5,2,4,1,1971,1,0,3,1971,5,5,864,-,864,3,3,4,123000,197798.81207878684,-74798.81207878684,3304 HOOVER AVE,NAmes,undervalued
527404020,7830,477,42.055197743096855,-93.62675858329791,1180,5,2,4,1,1970,1,1,2,1970,5,5,1180,-,1180,3,3,3,128000,204532.07224267107,-76532.07224267107,1218 JEFFERSON ST,NAmes,undervalued
527404030,8510,336,42.055185353622385,-93.6267052291767,1050,5,2,4,1,1971,1,1,3,1971,5,7,1050,-,1043,3,3,4,143000,205265.74472029897,-62265.74472029897,1212 JEFFERSON ST,NAmes,undervalued
527404050,7920,368,42.054711187500004,-93.62671179166666,914,5,2,4,1,1970,1,0,3,2002,5,5,914,-,914,5,3,3,133000,198175.00130130324,-65175.001301303244,3305 GARNER AVE,NAmes,undervalued
527404100,9758,280,42.05364195653941,-93.62715398916313,950,5,2,4,1,1971,1,0,3,1971,5,5,950,-,950,3,3,3,119500,199465.0524827556,-79965.0524827556,3215 GARNER AVE,NAmes,undervalued
527404120,8400,525,42.053514279505634,-93.62714799845187,882,5,2,4,1,1970,1,0,2,1970,4,5,882,-,882,3,3,3,126000,195147.62798515215,-69147.62798515215,3203 GARNER AVE,NAmes,undervalued
527404140,8294,480,42.053556549952205,-93.6280221192271,872,5,2,4,1,1971,1,0,3,1971,4,5,872,-,858,3,3,3,123000,191865.76209418452,-68865.76209418452,3210 NIXON AVE,NAmes,undervalued
527404150,7340,684,42.05358836993309,-93.62802456691793,858,5,2,4,1,1971,1,0,2,1971,4,6,858,-,858,3,3,3,110000,194210.90382749343,-84210.90382749343,3214 NIXON AVE,NAmes,undervalued
527404180,7200,576,42.05448710632901,-93.62775298723088,874,5,2,4,1,1971,1,0,3,1971,4,4,874,-,864,3,3,3,97500,191266.1654526428,-93766.1654526428,3304 NIXON AVE,NAmes,undervalued
527405130,7038,576,42.05328469387755,-93.62721524489797,864,5,2,4,1,1970,1,0,3,1970,4,6,864,-,864,3,3,3,76500,195503.74648482125,-119003.74648482125,1202 WHEELER ST,NAmes,undervalued
527405160,6960,660,42.053298017748844,-93.62584077426474,864,5,2,4,1,1970,1,0,3,1970,4,6,864,-,864,4,3,3,120500,195157.84355232475,-74657.84355232475,1122 WHEELER ST,NAmes,undervalued
527405180,8120,463,42.053299204294746,-93.62570534982589,864,5,2,4,1,1970,1,0,3,1970,4,7,864,-,864,3,3,3,124500,194832.24369481308,-70332.24369481308,1112 WHEELER ST,NAmes,undervalued
527425025,17199,270,42.05655151182624,-93.62525282874702,914,5,2,4,1,1961,1,0,2,1961,4,7,914,-,914,3,2,3,128000,197449.4269546744,-69449.42695467439,1012 TOP O HOLLOW RD,NAmes,undervalued
527425035,12735,576,42.056575537958985,-93.62422771374995,864,5,2,4,1,1972,1,0,3,1972,4,5,864,-,864,3,3,3,111250,194515.6800343618,-83265.68003436181,908 TOP O HOLLOW RD,NAmes,undervalued
527425060,10500,576,42.056585,-93.6235075,864,5,2,4,1,1971,1,0,2,1971,4,6,864,-,864,3,3,3,97000,195474.8396727777,-98474.83967277771,902 TOP O HOLLOW RD,NAmes,undervalued
527425090,10500,0,42.05661342218788,-93.62231982989509,864,5,2,4,1,1971,1,0,3,1971,4,5,864,-,864,3,-,3,115000,192108.36684972973,-77108.36684972973,808 TOP O HOLLOW RD,NAmes,undervalued
527425110,9000,576,42.0566141520629,-93.6222984445571,864,5,2,4,1,1971,1,0,3,2006,4,7,864,-,864,3,3,3,130000,194637.2738268007,-64637.273826800694,804 TOP O HOLLOW RD,NAmes,undervalued
527425140,9000,528,42.05663491840557,-93.62176390413987,864,5,2,4,1,1971,1,0,3,1971,4,6,864,-,864,3,3,3,120500,195028.95292914796,-74528.95292914796,704 TOP O HOLLOW RD,NAmes,undervalued
527427090,4058,367,42.05472050723045,-93.62498424342682,767,5,2,4,1,1998,1,0,1,1998,7,5,767,-,723,3,3,4,133000,203799.41399627892,-70799.41399627892,3301 POLARIS DR,NAmes,undervalued
527427160,4113,511,42.05488151341967,-93.62498566826035,1337,5,2,4,1,2001,2,0,2,2001,6,5,1337,-,1337,4,3,4,155000,213265.95615032435,-58265.956150324346,3315 POLARIS DR,NAmes,undervalued
527427200,10943,522,42.05548094395306,-93.62442998453206,1337,5,2,4,1,1997,2,0,2,1998,6,5,1337,-,1405,4,3,4,177000,217635.54344764218,-40635.54344764218,3403 POLARIS DR,NAmes,fair price
