,GrLivArea,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,crime_rate,school_quality,HouseAge,LastRemod,nb_appreciation,nb_income,PID,SalePrice
61,1626,50,5,70.0,10512,1,1,3,3,0,4,0,7,2,2,0,0,6,6,1954,1954,1,0,13,14,2,0.0,3,4,1,3,3,1,4,491.0,1,0.0,497.0,988.0,1,0,1,3,988,638,0,0.0,0.0,1,1,3,1,2,6,6,0,0,1,1954.0,1,2.0,332.0,3,3,2,366,0,0,0,0,0,0,0,1,0,5,2007,9,4,1,4,53,53,6,7,905451390,154000
62,1726,120,2,0.0,3830,1,2,0,3,0,4,0,24,2,2,4,2,6,5,2008,2008,1,0,12,13,3,280.0,2,4,2,4,3,1,1,0.0,1,0.0,1726.0,1726.0,1,0,1,3,1726,0,0,0.0,0.0,2,1,2,1,2,6,6,1,4,1,2008.0,3,2.0,561.0,3,3,2,0,254,0,0,0,0,0,0,1,0,1,2009,6,5,6,7,1,1,9,5,533213010,222000
63,2748,60,5,108.0,13418,1,1,3,3,0,4,0,19,2,2,0,5,9,5,2006,2006,3,0,12,13,1,270.0,2,4,2,5,3,3,6,1420.0,1,0.0,430.0,1850.0,1,0,1,3,1850,898,0,1.0,0.0,2,1,4,1,0,9,6,1,4,3,2006.0,3,2.0,850.0,3,3,2,212,182,0,0,0,0,0,0,1,0,10,2008,9,0,5,10,2,2,6,5,528118030,390000
64,894,20,5,75.0,10650,1,1,3,3,0,0,0,5,2,2,0,2,5,6,1976,1976,1,0,6,6,2,0.0,3,4,1,3,4,4,2,182.0,5,712.0,0.0,894.0,1,4,1,3,894,0,0,1.0,0.0,1,0,3,1,4,5,6,0,0,1,1976.0,1,2.0,308.0,3,3,2,365,0,0,0,0,0,0,3,1,0,2,2010,9,4,1,3,34,34,9,7,907200340,128200
65,2470,20,5,106.0,12720,1,1,3,1,0,4,1,19,2,2,0,2,10,5,2003,2003,3,0,8,8,3,680.0,0,4,2,5,3,3,6,2257.0,1,0.0,278.0,2535.0,1,0,1,3,2470,0,0,2.0,0.0,1,1,1,1,0,7,6,2,4,1,2003.0,3,2.0,789.0,3,3,2,154,65,0,0,216,144,4,0,1,0,2,2008,9,4,5,10,5,5,6,5,528164060,615000
66,1174,20,5,0.0,12250,1,1,0,3,0,4,0,5,2,2,0,2,5,6,1978,1978,1,0,6,6,1,180.0,3,4,1,4,3,2,5,781.0,1,0.0,83.0,864.0,1,0,1,3,1174,0,0,1.0,0.0,1,0,3,1,4,5,6,0,0,1,1978.0,1,2.0,528.0,3,3,2,211,0,280,0,0,0,0,0,1,0,5,2008,9,4,1,3,30,30,9,7,907202010,158000
67,1324,120,5,48.0,6240,1,1,3,3,0,4,0,19,2,2,4,2,8,5,2006,2006,3,0,8,8,1,176.0,2,4,2,4,3,1,6,863.0,1,0.0,461.0,1324.0,1,0,1,3,1324,0,0,1.0,0.0,2,0,2,1,2,6,6,1,4,1,2006.0,3,2.0,550.0,3,3,2,192,38,0,0,0,0,0,0,1,0,12,2009,9,4,5,10,3,3,6,5,528186180,254000
68,2447,50,5,50.0,9638,1,1,3,3,0,4,0,21,1,2,0,0,6,7,1919,1990,1,0,13,15,2,0.0,3,4,2,3,3,1,1,0.0,1,0.0,804.0,804.0,1,0,1,3,1699,748,0,0.0,0.0,2,0,4,1,2,10,3,1,4,5,1919.0,1,2.0,336.0,3,3,2,272,0,42,0,116,0,0,0,1,0,3,2010,9,4,5,2,91,20,7,3,909250060,169000
69,2199,75,5,84.0,9660,1,1,3,3,0,4,0,18,2,2,0,4,8,5,1997,1997,3,0,6,6,1,1290.0,2,4,2,4,3,1,1,0.0,1,0.0,1173.0,1173.0,1,0,1,3,1182,1017,0,0.0,0.0,2,1,3,1,2,9,6,1,3,1,1997.0,3,2.0,516.0,3,3,2,0,131,0,0,0,0,0,0,1,0,9,2008,9,4,6,7,11,11,9,5,528315060,284500
70,1374,80,5,67.0,13300,1,1,0,3,0,4,0,8,2,2,0,7,7,5,2004,2004,1,0,12,13,2,0.0,2,4,2,4,3,1,6,326.0,1,0.0,58.0,384.0,1,0,1,3,744,630,0,1.0,0.0,2,1,3,1,2,7,6,1,4,3,2004.0,3,2.0,400.0,3,3,2,100,0,0,0,0,0,0,0,1,0,6,2010,9,4,5,10,6,6,6,5,528231020,184500
71,1335,20,2,75.0,9000,1,1,3,3,0,4,0,24,2,2,0,2,7,5,2006,2007,1,0,12,13,2,0.0,2,4,2,4,3,1,1,0.0,1,0.0,1335.0,1335.0,1,0,1,3,1335,0,0,0.0,0.0,2,0,3,1,2,6,6,0,0,1,2006.0,2,2.0,575.0,3,3,2,0,210,0,0,0,0,0,0,1,0,6,2007,6,5,6,7,1,0,9,5,528456230,210400
72,1588,20,5,78.0,10264,1,1,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,0,12,13,1,183.0,2,4,2,4,3,4,5,1162.0,1,0.0,426.0,1588.0,1,0,1,3,1588,0,0,0.0,0.0,2,0,3,1,2,6,6,0,0,1,1999.0,2,2.0,472.0,3,3,2,158,29,0,0,0,0,0,0,1,0,8,2006,9,4,1,3,7,7,9,7,907180120,214000
73,1652,120,6,64.0,5587,1,1,0,1,0,4,1,6,2,2,4,2,8,5,2008,2008,3,0,5,5,3,186.0,0,4,2,5,3,3,6,1480.0,1,0.0,120.0,1600.0,1,0,1,3,1652,0,0,1.0,1.0,2,0,2,1,2,5,6,1,4,1,2008.0,3,2.0,482.0,3,3,2,162,53,0,153,0,0,0,0,1,0,11,2008,6,5,5,2,0,0,7,3,911370410,392500
74,2021,60,5,168.0,23257,1,1,2,1,0,1,0,8,2,2,0,5,7,5,2006,2006,1,0,12,13,2,0.0,2,4,2,5,4,1,1,0.0,1,0.0,868.0,868.0,1,0,1,3,887,1134,0,0.0,0.0,2,1,3,1,2,9,6,1,4,3,2006.0,2,2.0,422.0,3,3,2,0,100,0,0,0,0,0,0,1,0,9,2006,6,5,5,10,0,0,6,5,527108090,274725
75,1412,60,5,73.0,8499,1,1,0,3,0,4,0,8,2,2,0,5,6,5,2006,2007,1,0,12,13,2,0.0,3,4,2,4,3,1,1,0.0,1,0.0,616.0,616.0,1,0,1,3,616,796,0,0.0,0.0,2,1,3,1,2,6,6,1,4,3,2006.0,3,2.0,432.0,3,3,2,0,36,0,0,0,0,0,0,1,0,3,2007,6,5,5,10,1,0,6,5,528222050,156932
76,1464,20,5,49.0,15256,1,1,0,3,0,1,0,24,6,2,0,2,8,5,2007,2007,1,0,12,13,3,84.0,2,4,2,4,3,3,6,929.0,1,0.0,556.0,1485.0,1,0,1,3,1464,0,0,1.0,0.0,2,0,3,1,2,6,6,0,0,1,2007.0,1,2.0,754.0,3,3,2,168,160,0,0,0,0,0,0,1,0,8,2007,9,4,6,7,0,0,9,5,528429110,282922
77,1690,75,6,65.0,8850,1,1,0,0,0,0,0,20,2,2,0,4,7,6,1916,1950,1,0,8,8,2,0.0,3,4,0,3,3,1,1,0.0,1,0.0,815.0,815.0,1,0,1,3,815,875,0,0.0,0.0,1,0,3,1,4,7,6,1,4,5,1916.0,1,2.0,225.0,3,3,2,0,0,330,0,0,0,0,0,1,0,7,2006,5,4,0,5,90,56,5,6,902328100,144000
78,1092,160,6,21.0,1680,1,1,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,0,6,7,1,381.0,3,4,1,3,3,1,1,0.0,1,0.0,525.0,525.0,1,4,1,3,525,567,0,0.0,0.0,1,1,3,1,4,6,6,0,0,5,1971.0,1,2.0,264.0,3,3,2,0,0,0,0,0,0,0,0,1,0,3,2010,9,3,1,6,39,39,2,6,527451410,88000
79,1012,30,4,70.0,9800,1,1,3,3,0,0,0,23,1,2,0,2,5,5,1920,1950,1,0,13,14,2,0.0,3,1,0,3,3,1,1,0.0,1,0.0,816.0,816.0,1,4,0,0,1012,0,0,0.0,0.0,1,0,2,1,4,5,6,0,0,5,1920.0,1,2.0,429.0,3,3,2,121,0,80,0,0,0,0,0,1,0,4,2010,9,4,5,2,90,60,5,5,531477050,67500
80,1210,80,5,140.0,11080,1,1,3,3,0,0,0,14,2,2,0,7,6,6,1975,1975,1,0,9,9,1,257.0,3,4,1,3,3,4,6,576.0,1,0.0,552.0,1128.0,1,4,1,3,1210,0,0,1.0,0.0,2,0,3,1,4,6,6,0,0,1,1975.0,1,2.0,528.0,3,3,2,0,0,0,0,0,0,0,0,1,0,5,2006,9,4,3,6,31,31,3,6,914476130,148000
81,1256,20,5,80.0,8000,1,1,3,3,0,4,0,15,2,2,0,2,5,6,1959,1959,1,0,3,14,2,0.0,3,4,2,3,3,1,4,476.0,3,488.0,292.0,1256.0,1,2,1,0,1256,0,0,1.0,0.0,1,1,3,1,2,6,6,0,0,1,1959.0,2,2.0,311.0,3,3,2,0,240,0,0,0,0,0,0,1,0,5,2008,9,4,1,5,49,49,4,2,535453020,159000
82,1130,30,5,60.0,10800,1,0,3,3,0,4,0,20,2,2,0,2,5,6,1920,1950,3,0,11,12,2,0.0,3,4,0,3,3,1,3,821.0,1,0.0,299.0,1120.0,1,0,1,3,1130,0,0,1.0,0.0,1,0,2,1,4,5,6,1,4,5,1920.0,1,2.0,720.0,3,3,2,229,0,0,0,0,0,0,0,1,0,6,2006,9,4,0,5,86,56,5,6,535379100,120000
83,858,85,5,0.0,7252,1,1,0,3,0,1,0,22,2,2,0,6,5,5,1982,1982,3,0,13,14,2,0.0,3,4,1,4,3,4,6,685.0,1,0.0,173.0,858.0,1,4,1,3,858,0,0,1.0,0.0,1,0,2,1,4,5,6,0,0,5,1982.0,1,2.0,576.0,3,3,2,120,0,0,0,0,0,0,0,1,0,4,2009,9,4,5,2,27,27,5,5,905108190,134900
84,1188,20,5,88.0,14175,1,1,3,3,0,4,0,22,3,2,0,2,6,8,1956,1956,1,0,6,6,2,0.0,3,4,1,3,4,3,6,776.0,1,0.0,212.0,988.0,1,4,1,0,1188,0,0,1.0,0.0,1,0,1,1,4,4,6,1,3,1,1956.0,1,2.0,621.0,3,3,2,102,89,231,0,0,0,0,0,1,0,6,2008,9,4,5,2,52,52,5,5,905201110,185000
85,1412,50,6,50.0,6000,1,1,3,3,0,4,0,3,2,2,0,0,6,6,1939,1950,1,0,8,8,2,0.0,3,1,1,3,3,1,1,0.0,1,0.0,780.0,780.0,1,0,1,1,825,587,0,0.0,0.0,1,0,4,1,4,6,6,1,4,5,1939.0,1,2.0,280.0,3,3,2,45,0,0,0,0,0,0,0,1,0,5,2009,9,4,0,5,70,59,5,6,903227090,132500
86,1040,80,5,0.0,7176,1,1,0,3,0,1,0,22,2,2,0,7,6,6,1978,1978,1,0,6,6,1,200.0,3,4,1,3,4,3,6,794.0,1,0.0,166.0,960.0,1,1,1,3,1040,0,0,1.0,0.0,1,0,3,1,4,6,6,1,2,5,1978.0,1,2.0,616.0,3,3,2,131,0,0,0,180,0,0,4,1,0,7,2006,9,4,5,2,28,28,5,5,905107300,160500
87,1376,50,5,60.0,8850,1,2,3,0,0,4,0,3,2,2,0,0,6,7,1920,1950,1,0,13,15,2,0.0,3,2,2,3,3,1,1,0.0,1,0.0,768.0,768.0,1,0,1,3,752,624,0,0.0,0.0,1,0,3,1,2,7,6,0,0,5,1920.0,1,2.0,576.0,3,3,1,0,54,144,0,0,0,0,0,1,0,2,2007,9,4,0,5,87,57,5,6,903401070,165000
88,1301,30,6,60.0,6911,1,1,3,3,0,2,0,3,1,2,0,2,5,5,1924,1950,1,0,13,14,2,0.0,3,4,2,3,3,2,2,405.0,1,0.0,740.0,1145.0,1,4,1,3,1301,0,0,0.0,0.0,1,0,2,1,1,5,2,0,0,5,1924.0,1,2.0,440.0,3,3,2,0,0,0,0,0,0,0,0,1,0,10,2009,9,4,0,5,85,59,5,6,903230100,100000
89,1629,60,5,74.0,13830,1,1,0,3,0,4,0,8,2,2,0,5,5,5,1997,1998,1,0,12,13,2,0.0,3,4,2,4,3,1,6,791.0,1,0.0,137.0,928.0,1,2,1,3,928,701,0,0.0,0.0,2,1,3,1,4,6,6,1,3,1,1997.0,3,2.0,482.0,3,3,2,212,34,0,0,0,0,0,3,1,0,3,2010,9,4,5,10,13,12,6,5,527105010,189900
90,1761,60,2,84.0,10207,1,1,3,3,0,4,0,24,2,2,0,5,7,6,2007,2007,1,0,12,13,2,0.0,2,4,2,4,3,1,1,0.0,1,0.0,874.0,874.0,1,0,1,3,874,887,0,0.0,0.0,3,0,3,1,2,7,6,0,0,1,2007.0,3,2.0,578.0,3,3,2,144,105,0,0,0,0,0,0,1,0,8,2007,6,5,6,7,0,0,9,5,528480020,227875
91,936,20,5,68.0,10295,1,1,3,3,0,2,0,15,2,2,0,2,4,6,1969,1969,1,0,6,6,1,72.0,3,4,1,4,3,2,3,252.0,1,0.0,684.0,936.0,1,4,1,3,936,0,0,0.0,0.0,1,0,2,1,4,4,6,0,0,1,1969.0,1,2.0,288.0,3,3,2,16,0,0,0,0,0,0,0,1,0,9,2008,0,4,1,5,39,39,4,2,527402130,111900
92,1316,70,5,66.0,8969,1,1,3,0,0,4,0,6,2,2,0,5,6,6,1926,1950,2,0,13,14,2,0.0,3,4,0,3,3,1,4,379.0,1,0.0,265.0,644.0,1,0,1,3,672,644,0,1.0,0.0,1,0,2,1,4,6,6,1,4,5,1926.0,1,2.0,369.0,3,3,1,0,0,0,0,192,0,0,3,1,0,7,2008,9,4,5,2,82,58,7,3,909251080,145000
93,1440,90,5,92.0,12108,1,1,3,3,0,4,0,7,2,2,2,2,4,4,1955,1955,1,0,12,13,1,270.0,3,4,1,3,3,1,5,133.0,1,0.0,1307.0,1440.0,1,4,0,1,1440,0,0,0.0,0.0,2,0,4,2,1,8,6,0,0,6,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,9,2008,9,4,1,4,53,53,6,7,908201120,118000
94,1524,160,2,0.0,2998,1,1,3,3,0,4,0,24,2,2,4,5,6,5,2000,2000,1,0,8,8,1,513.0,2,4,2,4,3,1,6,353.0,1,0.0,403.0,756.0,1,0,1,3,768,756,0,0.0,0.0,2,1,2,1,2,4,6,0,0,5,2000.0,1,2.0,440.0,3,3,2,0,32,0,0,0,0,0,0,1,0,6,2006,9,4,6,7,6,6,9,5,533221080,166000
95,1370,80,5,125.0,10000,1,1,3,3,0,0,0,15,2,2,0,7,5,6,1956,1956,3,0,13,14,1,272.0,3,4,1,3,3,4,4,678.0,3,281.0,99.0,1058.0,1,0,1,3,1370,0,0,1.0,0.0,1,0,3,1,4,6,6,1,3,2,1956.0,2,2.0,300.0,3,3,2,191,0,0,0,120,0,0,3,1,0,2,2006,9,4,1,5,50,50,4,2,535178100,148000
96,925,20,5,70.0,7000,1,1,3,3,0,0,0,15,1,2,0,2,5,6,1961,1961,1,0,3,14,2,0.0,3,4,3,0,0,0,0,0.0,0,0.0,0.0,0.0,1,2,1,3,925,0,0,0.0,0.0,1,0,3,1,4,7,6,0,0,1,1961.0,3,2.0,300.0,3,3,2,0,0,0,0,0,0,0,0,1,0,7,2007,9,4,1,5,46,46,4,2,535457050,99000
97,630,180,6,21.0,1526,1,1,3,3,0,4,0,13,2,2,3,6,4,8,1970,2002,1,0,5,5,2,0.0,3,2,1,4,3,4,6,515.0,1,0.0,115.0,630.0,1,4,1,3,630,0,0,1.0,0.0,1,0,1,1,2,3,6,0,0,1,1970.0,1,2.0,286.0,3,3,2,0,0,0,0,0,0,0,0,1,0,5,2009,9,4,3,6,39,7,3,6,923226270,86000
98,1431,80,5,101.0,9150,1,1,0,3,0,0,0,15,2,2,0,7,6,5,1962,1962,1,4,9,9,1,305.0,3,4,1,4,3,3,6,371.0,1,0.0,728.0,1099.0,1,2,1,3,1431,0,0,0.0,1.0,1,0,3,1,4,6,6,1,4,2,1962.0,2,2.0,296.0,3,3,2,64,110,0,0,0,0,0,0,1,0,12,2008,9,4,1,5,46,46,4,2,535105090,165000
99,1226,120,5,61.0,3782,1,1,0,3,0,1,0,9,2,2,4,2,8,5,1981,1981,1,0,13,9,2,0.0,2,4,1,4,3,3,6,960.0,1,0.0,266.0,1226.0,1,4,1,3,1226,0,0,1.0,0.0,1,0,1,1,2,4,6,2,3,1,1981.0,3,2.0,484.0,3,3,2,133,78,0,0,0,0,0,0,1,0,9,2009,9,4,6,7,28,28,9,5,533253070,211500
100,1417,20,5,70.0,8750,1,1,3,3,0,4,0,5,2,2,0,2,7,5,1997,1998,1,0,12,13,1,209.0,2,4,2,4,3,4,6,1111.0,1,0.0,306.0,1417.0,1,0,1,3,1417,0,0,1.0,0.0,2,0,3,1,2,7,6,1,3,1,1997.0,1,2.0,511.0,3,3,2,60,0,0,0,117,0,0,0,1,0,8,2009,9,4,1,3,12,11,9,7,907280170,210000
101,1689,20,5,74.0,9990,1,1,3,3,0,4,0,14,2,2,0,2,4,5,1991,1991,1,0,6,6,2,0.0,3,4,2,4,3,1,5,1383.0,1,0.0,297.0,1680.0,1,2,1,3,1689,0,0,1.0,0.0,2,0,3,1,4,6,6,1,3,1,1991.0,1,2.0,432.0,3,3,2,428,120,0,0,0,0,0,0,1,0,7,2008,9,4,3,6,17,17,3,6,914476450,228500
102,928,20,5,70.0,13300,1,1,3,3,0,4,0,15,2,2,0,2,5,7,1956,2000,3,0,13,14,2,0.0,3,4,1,4,3,1,3,377.0,1,0.0,551.0,928.0,1,4,1,3,928,0,0,0.0,0.0,1,0,2,1,4,4,6,0,0,1,1956.0,1,2.0,252.0,3,3,2,261,0,156,0,0,0,0,0,1,0,6,2007,9,4,1,5,51,7,4,2,535327200,132000
103,2490,20,5,85.0,11128,1,1,3,3,0,0,0,24,4,4,0,2,9,5,2005,2006,3,0,12,13,3,198.0,0,4,2,5,3,3,6,2158.0,1,0.0,300.0,2458.0,1,0,1,3,2490,0,0,1.0,0.0,2,0,2,1,0,9,6,2,4,1,2005.0,3,2.0,795.0,3,3,2,70,226,0,0,0,0,0,4,1,0,10,2009,9,4,6,7,4,3,9,5,528441090,468000
104,1953,60,5,0.0,53107,1,1,1,2,0,0,1,4,1,2,0,5,6,5,1992,1992,1,0,6,6,2,0.0,2,4,2,4,3,4,6,985.0,1,0.0,595.0,1580.0,1,0,1,3,1079,874,0,1.0,0.0,2,1,3,1,2,9,6,2,2,1,1992.0,3,2.0,501.0,3,3,2,216,231,0,0,0,0,0,0,1,0,6,2007,9,4,0,4,15,15,8,6,906426195,240000
105,958,20,5,0.0,12772,1,1,0,3,0,1,0,15,2,2,0,2,6,8,1960,1998,3,0,8,8,2,0.0,3,2,1,3,3,2,4,498.0,1,0.0,460.0,958.0,1,4,1,3,958,0,0,0.0,0.0,1,0,2,1,4,5,6,0,0,1,1960.0,2,2.0,301.0,3,3,2,0,0,0,0,0,0,0,0,0,15500,4,2007,9,4,1,5,47,9,4,2,534275170,151500
106,630,180,6,21.0,1470,1,1,3,3,0,4,0,13,2,2,3,6,4,6,1970,1970,1,0,5,5,2,0.0,3,4,1,4,3,4,6,522.0,1,0.0,108.0,630.0,1,4,1,3,630,0,0,1.0,0.0,1,0,1,1,4,3,6,0,0,6,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,2006,9,4,3,6,36,36,3,6,923226180,73000
107,630,180,6,21.0,1491,1,1,3,3,0,4,0,13,2,2,4,6,4,6,1972,1972,1,0,5,5,2,0.0,3,4,1,4,3,4,2,150.0,6,480.0,0.0,630.0,1,0,1,3,630,0,0,1.0,0.0,1,0,1,1,4,3,6,0,0,6,0.0,0,0.0,0.0,0,0,2,96,24,0,0,0,0,0,0,1,0,5,2010,9,4,3,6,38,38,3,6,923226320,75500
108,2290,20,5,59.0,17169,1,1,1,3,0,1,0,19,2,2,0,2,10,5,2007,2007,3,0,5,5,1,970.0,0,4,2,5,3,4,6,1684.0,1,0.0,636.0,2320.0,1,0,1,3,2290,0,0,2.0,0.0,2,1,2,1,0,7,6,1,4,1,2007.0,3,2.0,1174.0,3,3,2,192,30,0,0,0,0,0,0,1,0,8,2007,6,5,5,10,0,0,6,5,528118050,500067
109,1502,120,6,0.0,9763,1,1,0,3,0,4,0,10,2,2,4,2,7,5,1998,1998,1,0,13,14,1,239.0,2,4,2,4,3,1,6,1102.0,5,72.0,328.0,1502.0,1,0,1,3,1502,0,0,1.0,0.0,1,1,1,1,2,5,6,1,3,1,1998.0,3,2.0,286.0,3,3,2,0,0,0,0,0,0,0,0,1,0,9,2007,9,4,3,6,9,9,7,3,916253320,330000
110,1224,50,5,72.0,10632,1,1,0,3,0,4,0,4,2,2,0,0,5,3,1917,1950,1,0,13,14,2,0.0,3,4,0,4,2,1,1,0.0,1,0.0,689.0,689.0,1,2,0,3,725,499,0,0.0,0.0,1,1,3,1,3,6,4,0,0,5,1917.0,1,2.0,180.0,2,2,0,0,0,248,0,0,0,0,0,1,0,1,2010,0,4,0,4,93,60,8,6,904300150,107500
111,1739,160,2,24.0,2645,1,2,3,3,0,4,0,24,2,2,3,5,8,5,1999,2000,1,0,8,8,1,456.0,2,4,2,4,3,1,6,649.0,1,0.0,321.0,970.0,1,0,1,3,983,756,0,1.0,0.0,2,1,3,1,2,7,6,0,0,1,1999.0,3,2.0,480.0,3,3,2,115,0,0,0,0,0,0,0,1,0,8,2009,9,0,6,7,10,9,9,5,533236050,172500
112,2044,60,5,80.0,10400,1,1,3,3,0,4,0,17,2,2,0,5,7,6,1980,1988,1,0,6,6,1,280.0,3,4,1,4,3,2,1,0.0,1,0.0,738.0,738.0,1,4,1,3,1277,767,0,0.0,0.0,2,1,3,1,4,7,2,1,3,1,1980.0,1,2.0,489.0,3,3,2,28,73,0,0,0,0,0,0,1,0,3,2008,9,4,1,6,28,20,2,6,527354160,185000
113,1726,20,5,79.0,9416,1,1,3,3,0,4,0,24,2,2,0,2,7,5,2007,2007,3,0,5,5,3,205.0,0,4,2,5,3,1,6,1126.0,1,0.0,600.0,1726.0,1,0,1,3,1726,0,0,1.0,0.0,2,0,3,1,0,8,6,1,4,1,2007.0,3,2.0,786.0,3,3,2,171,138,0,0,266,0,0,0,1,0,9,2007,6,5,6,7,0,0,9,5,528435040,311872
114,1790,60,5,80.0,10400,1,1,3,3,0,4,0,17,2,2,0,5,6,5,1972,1972,1,0,12,13,2,288.0,3,4,1,3,3,1,3,247.0,1,0.0,485.0,732.0,1,2,1,3,1012,778,0,1.0,0.0,1,2,4,1,4,8,3,1,3,1,1972.0,2,2.0,484.0,3,3,2,148,0,0,0,147,0,0,0,1,0,11,2006,9,4,1,6,34,34,2,6,534129230,165150
115,1056,20,5,80.0,13600,1,1,3,0,0,4,0,15,2,2,0,2,5,6,1955,1955,1,0,6,6,2,0.0,3,4,1,3,3,1,3,144.0,4,912.0,0.0,1056.0,1,2,1,3,1056,0,0,1.0,0.0,1,1,3,1,4,6,6,0,0,1,1955.0,3,2.0,300.0,3,3,2,0,0,0,0,0,0,0,3,3,650,11,2006,9,4,1,5,51,51,4,2,535325350,125000
116,2554,70,6,60.0,10800,1,0,3,0,0,4,0,20,2,2,0,5,7,8,1890,1998,1,0,13,13,2,0.0,3,2,0,3,3,1,1,0.0,1,0.0,718.0,718.0,1,0,1,3,1576,978,0,0.0,0.0,1,1,3,1,4,8,6,0,0,5,1890.0,1,2.0,704.0,3,3,1,0,48,143,0,0,0,0,0,1,0,7,2007,9,4,0,5,117,9,5,6,902408080,159500
117,1312,20,5,0.0,6718,1,1,0,3,0,4,0,26,2,2,0,2,8,5,2001,2001,1,0,12,13,1,86.0,2,4,2,5,3,2,6,250.0,1,0.0,1017.0,1267.0,1,0,1,3,1312,0,0,0.0,0.0,2,0,2,1,2,5,6,0,0,1,2001.0,1,2.0,471.0,3,3,2,256,28,0,0,0,0,0,0,1,0,1,2007,9,4,3,6,6,6,3,6,916455050,180500
118,1308,50,5,130.0,9600,1,1,0,1,0,4,0,6,2,2,0,0,5,7,1940,1950,1,0,8,8,2,0.0,2,2,0,3,2,1,3,428.0,1,0.0,300.0,728.0,1,0,1,3,976,332,0,1.0,0.0,1,1,2,1,4,7,3,2,3,5,1940.0,1,2.0,256.0,3,3,2,0,70,0,0,0,0,0,0,1,0,6,2009,9,4,5,2,69,59,7,3,909276200,160000
119,907,20,5,77.0,8593,1,1,0,3,0,4,0,15,2,2,0,2,4,6,1957,1957,3,0,8,8,2,0.0,3,4,1,3,3,1,3,288.0,1,0.0,619.0,907.0,1,0,1,3,907,0,0,0.0,0.0,1,0,3,1,4,5,6,0,0,5,1957.0,1,2.0,352.0,3,3,2,0,0,0,0,0,0,0,0,1,0,7,2008,9,4,1,5,51,51,4,2,534277060,109008
120,1034,85,5,0.0,7703,1,1,0,3,0,1,0,22,2,2,0,6,6,8,1978,1978,1,0,6,6,0,40.0,3,4,1,4,3,3,5,450.0,1,0.0,0.0,450.0,1,0,1,3,1034,0,0,0.0,1.0,1,0,3,1,4,6,6,1,1,2,1978.0,3,2.0,504.0,3,3,2,311,0,0,0,0,0,0,2,1,0,5,2008,9,4,5,2,30,30,5,5,905107280,153000
121,1040,20,5,94.0,25286,1,1,3,1,0,4,1,14,2,2,0,2,4,5,1963,1963,1,0,6,9,2,0.0,3,4,2,3,3,3,5,633.0,1,0.0,431.0,1064.0,1,2,1,3,1040,0,0,1.0,0.0,1,0,3,1,4,5,6,0,0,1,1963.0,1,2.0,648.0,3,3,2,0,0,0,0,0,0,0,0,1,0,1,2007,9,4,3,6,44,44,3,6,923204050,132250
122,1585,60,5,74.0,7632,1,1,0,3,0,4,0,23,2,2,0,5,7,5,2005,2005,1,0,12,13,1,96.0,2,4,2,4,3,1,1,0.0,1,0.0,784.0,784.0,1,0,1,3,831,754,0,0.0,0.0,2,1,3,1,2,7,6,0,0,1,2005.0,2,2.0,449.0,3,3,2,100,77,0,0,0,0,0,0,1,0,3,2006,9,4,5,2,1,1,5,5,531376050,184900
123,1355,70,6,60.0,6882,1,1,3,3,0,4,0,11,2,2,0,5,6,7,1914,2006,1,0,13,14,2,0.0,3,4,2,3,3,1,1,0.0,1,0.0,684.0,684.0,1,4,1,3,773,582,0,0.0,0.0,1,1,3,1,2,7,6,0,0,6,0.0,0,0.0,0.0,0,0,2,136,0,115,0,0,0,0,0,1,0,3,2007,9,4,0,6,93,1,3,6,903454010,127000
124,2276,20,5,91.0,11778,1,1,3,3,0,4,0,5,2,2,0,2,9,5,2008,2008,3,0,12,13,3,554.0,2,4,2,4,3,3,6,2085.0,1,0.0,186.0,2271.0,1,0,1,3,2276,0,0,1.0,0.0,2,0,3,1,0,7,6,2,4,1,2008.0,2,2.0,1348.0,4,3,2,0,0,70,0,255,0,0,0,1,0,6,2008,9,0,1,3,0,0,9,7,906412010,475000
